nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
8,3,0.1,0.2,0.1,Gaussian,10,1,0.2591698193675168,710.293752024487
8,3,0.1,0.2,0.1,Gaussian,10,2,0.1246355021019574,714.1690422897955
8,3,0.1,0.2,0.1,Gaussian,10,3,-0.6293309308320744,1180.108671591126
8,3,0.1,0.2,0.1,Gaussian,10,4,0.5104041358423983,992.4766145763082
8,3,0.1,0.2,0.1,Gaussian,10,5,0.6360111951165486,857.8322927311243
8,3,0.1,0.2,0.1,Gaussian,10,6,0.1903594848310467,884.0627672729361
8,3,0.1,0.2,0.1,Gaussian,10,7,-0.002431523707867261,1158.8279845773097
8,3,0.1,0.2,0.1,Gaussian,10,8,0.12438450599314689,1060.6707691812671
8,3,0.1,0.2,0.1,Gaussian,10,9,-0.6897286643637476,1400.5199711210994
8,3,0.1,0.2,0.1,Gaussian,10,10,-0.7533688156786836,1062.527212260851
8,3,0.1,0.2,0.1,Gaussian,10,11,-0.2590585424325278,852.8151786936356
8,3,0.1,0.2,0.1,Gaussian,10,12,-0.7542978479407519,803.2773973439674
8,3,0.1,0.2,0.1,Gaussian,10,13,0.25834076233828407,1385.3865389875427
8,3,0.1,0.2,0.1,Gaussian,10,14,0.38631664399928634,1183.157840791543
8,3,0.1,0.2,0.1,Gaussian,10,15,-0.002435202830883336,847.2505223003627
8,3,0.1,0.2,0.1,Gaussian,10,16,-0.0024307592180776135,1566.9458336646242
8,3,0.1,0.2,0.1,Gaussian,10,17,-0.19247540661585233,816.0615433685648
8,3,0.1,0.2,0.1,Gaussian,10,18,-0.5022690707652187,1486.9371577247966
8,3,0.1,0.2,0.1,Gaussian,10,19,-0.12807502385072184,794.2246047062441
8,3,0.1,0.2,0.1,Gaussian,10,20,0.752942735798301,1568.4437685687765
8,3,0.1,0.2,0.1,Gaussian,20,1,0.26919981090241385,523.3094160784759
8,3,0.1,0.2,0.1,Gaussian,20,2,0.1241946137065596,527.0599196296579
8,3,0.1,0.2,0.1,Gaussian,20,3,-0.6327505848226066,1325.4226899575322
8,3,0.1,0.2,0.1,Gaussian,20,4,0.518670735523154,981.9740494346846
8,3,0.1,0.2,0.1,Gaussian,20,5,0.6464476661505935,749.0309665875981
8,3,0.1,0.2,0.1,Gaussian,20,6,0.19411820540732672,794.7987768093249
8,3,0.1,0.2,0.1,Gaussian,20,7,-0.003952811485023212,1309.9080639796546
8,3,0.1,0.2,0.1,Gaussian,20,8,0.12328321950875633,1112.5892904765353
8,3,0.1,0.2,0.1,Gaussian,20,9,-0.6856617658185171,1767.6959608770258
8,3,0.1,0.2,0.1,Gaussian,20,10,-0.757360565513294,1096.6022755497281
8,3,0.1,0.2,0.1,Gaussian,20,11,-0.2675617558339791,737.8923808231443
8,3,0.1,0.2,0.1,Gaussian,20,12,-0.7607303036226468,664.3035331887107
8,3,0.1,0.2,0.1,Gaussian,20,13,0.2605665654016095,1808.5141073714663
8,3,0.1,0.2,0.1,Gaussian,20,14,0.395199074058985,1355.3051643508336
8,3,0.1,0.2,0.1,Gaussian,20,15,-0.0039715921397132595,732.2552900561927
