nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
15,6,0.1,0.2,0.1,Gaussian,10,1,0.4284736858589382,1351.6719389115196
15,6,0.1,0.2,0.1,Gaussian,10,2,0.22545118356036498,1163.490915616905
15,6,0.1,0.2,0.1,Gaussian,10,3,-0.36299074489571975,767.5557595938909
15,6,0.1,0.2,0.1,Gaussian,10,4,0.23108206245307453,733.3898655458453
15,6,0.1,0.2,0.1,Gaussian,10,5,0.7038009674698796,1037.8734720919622
15,6,0.1,0.2,0.1,Gaussian,10,6,-0.7038138071855731,1267.442089397319
15,6,0.1,0.2,0.1,Gaussian,10,7,0.36155392779091916,929.1836575156137
15,6,0.1,0.2,0.1,Gaussian,10,8,-0.3588022057642298,1287.922873859653
15,6,0.1,0.2,0.1,Gaussian,10,9,-0.03271771393467078,1224.283555288813
15,6,0.1,0.2,0.1,Gaussian,10,10,0.6380233668876211,692.6665954726157
15,6,0.1,0.2,0.1,Gaussian,10,11,0.773812992513555,620.1472266662139
15,6,0.1,0.2,0.1,Gaussian,10,12,0.49450032841572966,1077.7807103222517
15,6,0.1,0.2,0.1,Gaussian,10,13,-0.3626808054711114,979.8958716659284
15,6,0.1,0.2,0.1,Gaussian,10,14,-0.4950963924061282,1162.9265793797956
15,6,0.1,0.2,0.1,Gaussian,10,15,0.028710480421809233,1402.159569319848
15,6,0.1,0.2,0.1,Gaussian,10,16,-0.7048256997051159,970.6235938273214
15,6,0.1,0.2,0.1,Gaussian,10,17,0.7027641375714851,1346.0302822167564
15,6,0.1,0.2,0.1,Gaussian,10,18,-0.6365766116484017,1080.7843769762649
15,6,0.1,0.2,0.1,Gaussian,10,19,0.7028312593172724,1311.6305430485756
15,6,0.1,0.2,0.1,Gaussian,10,20,-0.7050254192283193,875.0816455525642
15,6,0.1,0.2,0.1,Gaussian,20,1,0.41903137458802664,1687.896279408613
15,6,0.1,0.2,0.1,Gaussian,20,2,0.2178870525445584,1300.4131133219723
15,6,0.1,0.2,0.1,Gaussian,20,3,-0.3615317846907266,610.1518055873657
15,6,0.1,0.2,0.1,Gaussian,20,4,0.23133424573047995,554.9891395120486
15,6,0.1,0.2,0.1,Gaussian,20,5,0.7074811602428652,1060.3394363499087
15,6,0.1,0.2,0.1,Gaussian,20,6,-0.7067919241734697,1476.4015668608756
15,6,0.1,0.2,0.1,Gaussian,20,7,0.3582730281133026,868.8163928330619
15,6,0.1,0.2,0.1,Gaussian,20,8,-0.3498708117175358,1554.695992581256
15,6,0.1,0.2,0.1,Gaussian,20,9,-0.02972722064730411,1420.6779123793096
15,6,0.1,0.2,0.1,Gaussian,20,10,0.6443228378389795,511.4544555480371
15,6,0.1,0.2,0.1,Gaussian,20,11,0.7864029563991689,418.6081585807281
15,6,0.1,0.2,0.1,Gaussian,20,12,0.4885549237986471,1137.988640996391
15,6,0.1,0.2,0.1,Gaussian,20,13,-0.3604933300708348,957.0403835287578
15,6,0.1,0.2,0.1,Gaussian,20,14,-0.4900180110008048,1298.3734402816658
15,6,0.1,0.2,0.1,Gaussian,20,15,0.02615885912838492,1804.2342233969196
15,6,0.1,0.2,0.1,Gaussian,20,16,-0.7095179937395242,945.078525917713
15,6,0.1,0.2,0.1,Gaussian,20,17,0.7046076630597472,1624.0110235896782
15,6,0.1,0.2,0.1,Gaussian,20,18,-0.6376411011240084,1143.417944905383
15,6,0.1,0.2,0.1,Gaussian,20,19,0.7048903154419042,1558.9257932918185
15,6,0.1,0.2,0.1,Gaussian,20,20,-0.7108889533084745,786.7064488097328
15,6,0.1,0.2,0.1,Gaussian,30,1,0.4099266121263285,1945.3057042106464
15,6,0.1,0.2,0.1,Gaussian,30,2,0.211774138130729,1397.6888407945664
15,6,0.1,0.2,0.1,Gaussian,30,3,-0.3615336207216197,494.0376209734377
15,6,0.1,0.2,0.1,Gaussian,30,4,0.23108233986126064,425.59016272021296
15,6,0.1,0.2,0.1,Gaussian,30,5,0.7110811436790734,1068.0006132438932
15,6,0.1,0.2,0.1,Gaussian,30,6,-0.7088720099244743,1613.0035871147193
15,6,0.1,0.2,0.1,Gaussian,30,7,0.356451049927405,811.8933814041494
15,6,0.1,0.2,0.1,Gaussian,30,8,-0.34228155202332666,1761.690186320724
15,6,0.1,0.2,0.1,Gaussian,30,9,-0.03098110151936576,1574.8467637643703
15,6,0.1,0.2,0.1,Gaussian,30,10,0.6570039489163918,386.4369052373831
15,6,0.1,0.2,0.1,Gaussian,30,11,0.8013089393667039,296.8554363803792
15,6,0.1,0.2,0.1,Gaussian,30,12,0.48366240658698056,1174.8020152616748
15,6,0.1,0.2,0.1,Gaussian,30,13,-0.3596205171104797,928.8685319347289
15,6,0.1,0.2,0.1,Gaussian,30,14,-0.4857013877515109,1396.1328716456132
15,6,0.1,0.2,0.1,Gaussian,30,15,0.02459029506827967,2126.3612150881913
15,6,0.1,0.2,0.1,Gaussian,30,16,-0.7141195262561326,921.1051910265725
15,6,0.1,0.2,0.1,Gaussian,30,17,0.7054886642722338,1800.8226381952413
15,6,0.1,0.2,0.1,Gaussian,30,18,-0.6386511105491088,1182.6078213033609
15,6,0.1,0.2,0.1,Gaussian,30,19,0.7060903676716488,1716.9782010075771
15,6,0.1,0.2,0.1,Gaussian,30,20,-0.720812072874813,714.8330152223766
15,6,0.1,0.2,0.1,Gaussian,40,1,0.4002109045080276,2124.750061374156
15,6,0.1,0.2,0.1,Gaussian,40,2,0.20657449596660182,1463.0215820576534
15,6,0.1,0.2,0.1,Gaussian,40,3,-0.3717439566314874,399.6802274625584
15,6,0.1,0.2,0.1,Gaussian,40,4,0.2288840007917771,321.6505187798199
15,6,0.1,0.2,0.1,Gaussian,40,5,0.7145411491656563,1069.4732226898934
15,6,0.1,0.2,0.1,Gaussian,40,6,-0.710308836227389,1693.6608804895136
15,6,0.1,0.2,0.1,Gaussian,40,7,0.3558540385768553,761.1669633944888
15,6,0.1,0.2,0.1,Gaussian,40,8,-0.3323873124166891,1916.3552223184386
15,6,0.1,0.2,0.1,Gaussian,40,9,-0.033097160928407754,1682.1380348566533
15,6,0.1,0.2,0.1,Gaussian,40,10,0.6716109018613828,299.10403251286016
15,6,0.1,0.2,0.1,Gaussian,40,11,0.8177912659449483,218.39073675248687
15,6,0.1,0.2,0.1,Gaussian,40,12,0.4798563570846379,1197.3133667458612
15,6,0.1,0.2,0.1,Gaussian,40,13,-0.35978220443541065,899.8287607835172
15,6,0.1,0.2,0.1,Gaussian,40,14,-0.4822311948536663,1463.48064957121
15,6,0.1,0.2,0.1,Gaussian,40,15,0.02319705400035778,2344.683410859923
15,6,0.1,0.2,0.1,Gaussian,40,16,-0.7213206103035524,896.0679783225901
15,6,0.1,0.2,0.1,Gaussian,40,17,0.7057550509784707,1900.3314793348893
15,6,0.1,0.2,0.1,Gaussian,40,18,-0.6396245694129475,1206.8842675889452
15,6,0.1,0.2,0.1,Gaussian,40,19,0.7067181674096439,1807.640917922339
15,6,0.1,0.2,0.1,Gaussian,40,20,-0.7295842826239104,662.3540237424686
15,6,0.1,0.2,0.1,Gaussian,50,1,0.3892991904272222,2248.737935688128
