nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
15,4,0.1,0.2,0.1,Gaussian,10,1,0.5726250847523681,758.3113163100924
15,4,0.1,0.2,0.1,Gaussian,10,2,0.4343354794386555,1298.6065689997813
15,4,0.1,0.2,0.1,Gaussian,10,3,-0.7041625424371408,975.8085044027952
15,4,0.1,0.2,0.1,Gaussian,10,4,0.2951280078391088,1441.5101033342519
15,4,0.1,0.2,0.1,Gaussian,10,5,0.15912089060868342,1272.7776832257387
15,4,0.1,0.2,0.1,Gaussian,10,6,0.7736564990254058,1083.589677800224
15,4,0.1,0.2,0.1,Gaussian,10,7,0.15928318155790924,1125.4058506421898
15,4,0.1,0.2,0.1,Gaussian,10,8,-0.36650699944334075,1590.1901900946498
15,4,0.1,0.2,0.1,Gaussian,10,9,0.6393285017016992,1201.2085249804068
15,4,0.1,0.2,0.1,Gaussian,10,10,0.5045683412069305,906.1712818578989
15,4,0.1,0.2,0.1,Gaussian,10,11,0.7745080670538429,711.763150042725
15,4,0.1,0.2,0.1,Gaussian,10,12,-0.43594112034902016,854.9740109783032
15,4,0.1,0.2,0.1,Gaussian,10,13,-0.1735563408141864,833.3923499337077
15,4,0.1,0.2,0.1,Gaussian,10,14,0.3006922466289371,728.1434396531398
15,4,0.1,0.2,0.1,Gaussian,10,15,-0.569931340804023,1250.3593732499114
15,4,0.1,0.2,0.1,Gaussian,10,16,0.027022120199623096,939.0634605473815
15,4,0.1,0.2,0.1,Gaussian,10,17,-0.7039915647858634,1060.571611360579
15,4,0.1,0.2,0.1,Gaussian,10,18,0.023082143001074445,1216.1351171187098
15,4,0.1,0.2,0.1,Gaussian,10,19,0.09669124989597172,766.4386318233396
15,4,0.1,0.2,0.1,Gaussian,10,20,0.572105459435282,1060.1809858508134
15,4,0.1,0.2,0.1,Gaussian,20,1,0.5843073716901394,603.0098593396119
15,4,0.1,0.2,0.1,Gaussian,20,2,0.43411470498814814,1573.3994315392704
15,4,0.1,0.2,0.1,Gaussian,20,3,-0.7087402106430087,950.4918097129377
15,4,0.1,0.2,0.1,Gaussian,20,4,0.2893353939347814,1884.774983348235
15,4,0.1,0.2,0.1,Gaussian,20,5,0.15289278149939772,1530.0861502736836
15,4,0.1,0.2,0.1,Gaussian,20,6,0.7797334038674275,1141.4868889109923
15,4,0.1,0.2,0.1,Gaussian,20,7,0.15340186462173278,1234.6958047596868
15,4,0.1,0.2,0.1,Gaussian,20,8,-0.3660610020545064,2194.416536645306
15,4,0.1,0.2,0.1,Gaussian,20,9,0.6435093539629694,1369.9959653026633
15,4,0.1,0.2,0.1,Gaussian,20,10,0.5104698306269339,834.7607183017514
15,4,0.1,0.2,0.1,Gaussian,20,11,0.7854698838029595,544.8565808784721
15,4,0.1,0.2,0.1,Gaussian,20,12,-0.4399003256816156,744.6083280089879
15,4,0.1,0.2,0.1,Gaussian,20,13,-0.179371157971292,705.0429808741322
15,4,0.1,0.2,0.1,Gaussian,20,14,0.29882140997475604,548.203903991894
15,4,0.1,0.2,0.1,Gaussian,20,15,-0.5734706064980487,1455.5568897127002
15,4,0.1,0.2,0.1,Gaussian,20,16,0.02234671132543979,882.0867618757636
15,4,0.1,0.2,0.1,Gaussian,20,17,-0.7080985093428062,1096.7465593086845
15,4,0.1,0.2,0.1,Gaussian,20,18,0.01208218380344092,1412.479481196598
15,4,0.1,0.2,0.1,Gaussian,20,19,0.09205426594376931,601.2843910768188
15,4,0.1,0.2,0.1,Gaussian,20,20,0.5783935235662192,1109.1569067574146
15,4,0.1,0.2,0.1,Gaussian,30,1,0.5972391863280622,493.8873000118593
15,4,0.1,0.2,0.1,Gaussian,30,2,0.4307547979267995,1788.801700005686
15,4,0.1,0.2,0.1,Gaussian,30,3,-0.7135914407437478,924.0430659917818
15,4,0.1,0.2,0.1,Gaussian,30,4,0.27991725667245376,2245.349658398944
