nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
10,7,0.1,0.2,0.1,Gaussian,10,1,0.6577778115680927,1436.2107919255766
10,7,0.1,0.2,0.1,Gaussian,10,2,-0.7569833845006451,687.6364765433447
10,7,0.1,0.2,0.1,Gaussian,10,3,-0.5543414883718214,923.1957018768787
10,7,0.1,0.2,0.1,Gaussian,10,4,0.048653494078604156,1277.905181753795
10,7,0.1,0.2,0.1,Gaussian,10,5,0.15232665857857486,891.4441298531883
10,7,0.1,0.2,0.1,Gaussian,10,6,0.36096099292126327,869.2540875187392
10,7,0.1,0.2,0.1,Gaussian,10,7,0.3546455081817376,1193.9764586568267
10,7,0.1,0.2,0.1,Gaussian,10,8,0.561216612594264,724.912994287959
10,7,0.1,0.2,0.1,Gaussian,10,9,0.7543856722030821,1454.1918730234659
10,7,0.1,0.2,0.1,Gaussian,10,10,-0.5542425438914155,967.7731119205783
10,7,0.1,0.2,0.1,Gaussian,10,11,-0.656531222903439,930.1435101371983
10,7,0.1,0.2,0.1,Gaussian,10,12,0.3542846242419449,1430.0725874329512
10,7,0.1,0.2,0.1,Gaussian,10,13,-0.3574803078914453,741.1711560117074
10,7,0.1,0.2,0.1,Gaussian,10,14,-0.048563725923684783,1589.9607679944038
10,7,0.1,0.2,0.1,Gaussian,10,15,-0.15085804688071844,1590.4557541876159
10,7,0.1,0.2,0.1,Gaussian,10,16,-0.7543952308559264,1415.9597307883012
10,7,0.1,0.2,0.1,Gaussian,10,17,0.25018687034520565,1573.5200108721551
10,7,0.1,0.2,0.1,Gaussian,10,18,-0.05400196829456428,733.8624470627207
10,7,0.1,0.2,0.1,Gaussian,10,19,-0.15091524578298884,1508.6445805092035
10,7,0.1,0.2,0.1,Gaussian,10,20,-0.4519603231561219,1414.077557804759
10,7,0.1,0.2,0.1,Gaussian,20,1,0.6635268686050436,1806.6754183910575
10,7,0.1,0.2,0.1,Gaussian,20,2,-0.7660378256912175,503.3796408130264
10,7,0.1,0.2,0.1,Gaussian,20,3,-0.5608652398100885,854.511810897252
10,7,0.1,0.2,0.1,Gaussian,20,4,0.0446149182506681,1512.4826696316522
10,7,0.1,0.2,0.1,Gaussian,20,5,0.15747986615842832,779.779816232954
10,7,0.1,0.2,0.1,Gaussian,20,6,0.3747477724807815,749.0191924448853
10,7,0.1,0.2,0.1,Gaussian,20,7,0.3597381159436303,1339.7251406001276
10,7,0.1,0.2,0.1,Gaussian,20,8,0.5777969907481577,534.4947458420099
10,7,0.1,0.2,0.1,Gaussian,20,9,0.7538765745609002,1822.9918574664264
10,7,0.1,0.2,0.1,Gaussian,20,10,-0.560494346853721,931.1561671646034
10,7,0.1,0.2,0.1,Gaussian,20,11,-0.6644078068709234,870.896615753123
