nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
50,10,0.1,0.2,0.1,Gaussian,10,1,0.4164660478758714,1067.5372306289548
50,10,0.1,0.2,0.1,Gaussian,10,2,-0.48837944173967357,991.0046317972815
50,10,0.1,0.2,0.1,Gaussian,10,3,0.23056627169525573,772.381510285679
50,10,0.1,0.2,0.1,Gaussian,10,4,0.004837858081174718,691.2056230585888
50,10,0.1,0.2,0.1,Gaussian,10,5,-0.46709576037903644,899.4730297280661
50,10,0.1,0.2,0.1,Gaussian,10,6,0.024394553520089766,632.0909554884058
50,10,0.1,0.2,0.1,Gaussian,10,7,0.29379483126932826,687.2054610989643
50,10,0.1,0.2,0.1,Gaussian,10,8,-0.7955433586099763,602.525514769495
50,10,0.1,0.2,0.1,Gaussian,10,9,-0.4439508128757003,1115.9467070732865
50,10,0.1,0.2,0.1,Gaussian,10,10,0.7716811781025067,844.7989151273894
50,10,0.1,0.2,0.1,Gaussian,10,11,-0.5097707679052629,1083.949582383835
50,10,0.1,0.2,0.1,Gaussian,10,12,-0.09675856384472024,749.8927582820693
50,10,0.1,0.2,0.1,Gaussian,10,13,0.10377999958440452,1261.9468253351938
50,10,0.1,0.2,0.1,Gaussian,10,14,-0.48824209904197075,1171.351981031529
50,10,0.1,0.2,0.1,Gaussian,10,15,-0.6586115146384867,565.4281870614644
50,10,0.1,0.2,0.1,Gaussian,10,16,0.3755088256225955,835.8783568505881
50,10,0.1,0.2,0.1,Gaussian,10,17,0.7321551962984897,598.9275283858751
50,10,0.1,0.2,0.1,Gaussian,10,18,-0.5536845778248785,821.726307771785
50,10,0.1,0.2,0.1,Gaussian,10,19,0.29147292106430633,1032.5965228549885
50,10,0.1,0.2,0.1,Gaussian,10,20,0.35613412318810933,575.8480581892168
50,10,0.1,0.2,0.1,Gaussian,20,1,0.42260082802661736,1132.576153902816
50,10,0.1,0.2,0.1,Gaussian,20,2,-0.4877456400519606,988.1669065741048
50,10,0.1,0.2,0.1,Gaussian,20,3,0.22973918312492086,648.1659377677391
50,10,0.1,0.2,0.1,Gaussian,20,4,-0.0012793777832900363,523.5091091226308
50,10,0.1,0.2,0.1,Gaussian,20,5,-0.4652296075625543,838.5844939035288
50,10,0.1,0.2,0.1,Gaussian,20,6,0.018701338196380632,439.67944658352553
50,10,0.1,0.2,0.1,Gaussian,20,7,0.2983322958254492,521.951166830338
50,10,0.1,0.2,0.1,Gaussian,20,8,-0.8004086241436329,420.74839663695957
50,10,0.1,0.2,0.1,Gaussian,20,9,-0.43796672813786097,1194.8684177091816
50,10,0.1,0.2,0.1,Gaussian,20,10,0.7727711364884886,759.9098104974963
50,10,0.1,0.2,0.1,Gaussian,20,11,-0.5104760823384434,1144.604615438894
50,10,0.1,0.2,0.1,Gaussian,20,12,-0.10185851700499131,605.8957407574528
50,10,0.1,0.2,0.1,Gaussian,20,13,0.09703190531571357,1519.0439772664542
50,10,0.1,0.2,0.1,Gaussian,20,14,-0.48653494347497,1295.2360947041186
50,10,0.1,0.2,0.1,Gaussian,20,15,-0.6689765085488861,371.34325153659137
50,10,0.1,0.2,0.1,Gaussian,20,16,0.38144504583220823,748.6386766466421
50,10,0.1,0.2,0.1,Gaussian,20,17,0.734904099566424,410.54850560693
50,10,0.1,0.2,0.1,Gaussian,20,18,-0.5600481540265475,718.5648474150229
