nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
4,2,0.1,0.2,0.1,Gaussian,10,1,0.12982122908180435,1343.7267989068591
4,2,0.1,0.2,0.1,Gaussian,10,2,-0.12404225106723447,892.0177403733857
4,2,0.1,0.2,0.1,Gaussian,10,3,-0.24981946476458883,1314.6287351287601
4,2,0.1,0.2,0.1,Gaussian,10,4,-0.7525977575675973,880.293112100911
4,2,0.1,0.2,0.1,Gaussian,10,5,-0.3852154544138698,1176.0824714347193
4,2,0.1,0.2,0.1,Gaussian,10,6,-0.25128172295501444,1213.02656901824
4,2,0.1,0.2,0.1,Gaussian,10,7,-0.5072699654610742,1020.1282070212201
4,2,0.1,0.2,0.1,Gaussian,10,8,-0.6328556710248227,1039.9102751812084
4,2,0.1,0.2,0.1,Gaussian,10,9,-0.5105556969751615,669.5265478089228
4,2,0.1,0.2,0.1,Gaussian,10,10,0.7474800293774517,872.5353286280668
4,2,0.1,0.2,0.1,Gaussian,10,11,0.6280471410985533,951.8162129842485
4,2,0.1,0.2,0.1,Gaussian,10,12,0.7457967687430327,1046.4151761367348
4,2,0.1,0.2,0.1,Gaussian,10,13,0.6273629158429879,1050.926260243158
4,2,0.1,0.2,0.1,Gaussian,10,14,0.1315511167115072,852.0605252231045
4,2,0.1,0.2,0.1,Gaussian,10,15,-0.2496296988897357,1400.0526434283424
4,2,0.1,0.2,0.1,Gaussian,10,16,0.004246718175630255,907.6156933850302
4,2,0.1,0.2,0.1,Gaussian,10,17,-0.2522773878409086,804.7013743269088
4,2,0.1,0.2,0.1,Gaussian,10,18,0.004246728709235415,906.2931873407389
4,2,0.1,0.2,0.1,Gaussian,10,19,0.38154073924929327,1556.3223080164885
4,2,0.1,0.2,0.1,Gaussian,10,20,0.3851975752666823,1327.028950565218
4,2,0.1,0.2,0.1,Gaussian,20,1,0.1321507854719022,1681.7019631122944
4,2,0.1,0.2,0.1,Gaussian,20,2,-0.12488701506743506,799.4163993896964
4,2,0.1,0.2,0.1,Gaussian,20,3,-0.2503637623011007,1628.1682920977705
