nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
20,10,0.1,0.2,0.1,Gaussian,10,1,0.0684187827052353,1322.0269258447443
20,10,0.1,0.2,0.1,Gaussian,10,2,0.7305877752409536,968.788501041914
20,10,0.1,0.2,0.1,Gaussian,10,3,0.7784541836157238,921.9738519035199
20,10,0.1,0.2,0.1,Gaussian,10,4,0.47997522311826263,696.4374458661371
20,10,0.1,0.2,0.1,Gaussian,10,5,-0.7793054881846526,1057.031719588355
20,10,0.1,0.2,0.1,Gaussian,10,6,0.7788283424763567,732.2235639194791
20,10,0.1,0.2,0.1,Gaussian,10,7,-0.27330424380024054,1163.4357856602587
20,10,0.1,0.2,0.1,Gaussian,10,8,-0.6218330472038316,1354.1738169273033
20,10,0.1,0.2,0.1,Gaussian,10,9,0.17156165772651027,879.8464391004956
20,10,0.1,0.2,0.1,Gaussian,10,10,0.16845423011520444,1383.5385941974694
20,10,0.1,0.2,0.1,Gaussian,10,11,0.27301501013231355,1300.2708503097183
20,10,0.1,0.2,0.1,Gaussian,10,12,-0.6774186525122957,1086.9004020518717
20,10,0.1,0.2,0.1,Gaussian,10,13,0.4281953417906631,732.2617673675462
20,10,0.1,0.2,0.1,Gaussian,10,14,-0.5731606692994188,1027.0038965181277
20,10,0.1,0.2,0.1,Gaussian,10,15,-0.4191322761120214,1329.8897970968012
20,10,0.1,0.2,0.1,Gaussian,10,16,0.2728351429369007,722.9455878534391
20,10,0.1,0.2,0.1,Gaussian,10,17,0.6298588235719311,663.0519370656901
20,10,0.1,0.2,0.1,Gaussian,10,18,-0.7312996740440271,727.7555919444021
20,10,0.1,0.2,0.1,Gaussian,10,19,-0.12984928909569257,1244.2913933907416
20,10,0.1,0.2,0.1,Gaussian,10,20,0.4281630000018563,756.837307918834
20,10,0.1,0.2,0.1,Gaussian,20,1,0.06368575874346184,1621.8308057379356
20,10,0.1,0.2,0.1,Gaussian,20,2,0.7349970829872718,967.574979539137
20,10,0.1,0.2,0.1,Gaussian,20,3,0.780934142742223,885.9156324656146
20,10,0.1,0.2,0.1,Gaussian,20,4,0.4895834905416137,528.1508276991655
20,10,0.1,0.2,0.1,Gaussian,20,5,-0.7835639280622311,1084.6516738794053
20,10,0.1,0.2,0.1,Gaussian,20,6,0.7857340636085052,586.9478441505385
20,10,0.1,0.2,0.1,Gaussian,20,7,-0.27530019640234954,1286.6367902713664
20,10,0.1,0.2,0.1,Gaussian,20,8,-0.6186655314570823,1629.5369649519216
20,10,0.1,0.2,0.1,Gaussian,20,9,0.17294704704219008,790.424268222587
20,10,0.1,0.2,0.1,Gaussian,20,10,0.1641702484838412,1755.3166566157
20,10,0.1,0.2,0.1,Gaussian,20,11,0.27265699401397914,1602.6943570953101
20,10,0.1,0.2,0.1,Gaussian,20,12,-0.6805000351196278,1138.4940494996495
20,10,0.1,0.2,0.1,Gaussian,20,13,0.4365568807417761,577.1721424882693
20,10,0.1,0.2,0.1,Gaussian,20,14,-0.5732782804709935,1033.0867261289507
