nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
8,5,0.1,0.2,0.1,Gaussian,10,1,-0.4378247667003831,685.0492638477871
8,5,0.1,0.2,0.1,Gaussian,10,2,0.752059057074973,1358.303773268321
8,5,0.1,0.2,0.1,Gaussian,10,3,-0.6321975641811768,686.105388589476
8,5,0.1,0.2,0.1,Gaussian,10,4,0.37677710403613945,1167.2760288151203
8,5,0.1,0.2,0.1,Gaussian,10,5,-0.24208177551816648,751.7495239302895
8,5,0.1,0.2,0.1,Gaussian,10,6,-0.7578965217037212,1198.700947202987
8,5,0.1,0.2,0.1,Gaussian,10,7,-0.30114800724674823,1228.002705201865
8,5,0.1,0.2,0.1,Gaussian,10,8,0.6294121807748585,846.0985778084386
8,5,0.1,0.2,0.1,Gaussian,10,9,0.3130622301257347,800.3192568506649
8,5,0.1,0.2,0.1,Gaussian,10,10,-0.5646422784455006,1182.5418369329611
8,5,0.1,0.2,0.1,Gaussian,10,11,0.3775909902232456,728.615738173505
8,5,0.1,0.2,0.1,Gaussian,10,12,-0.3646358886717605,1614.676965827437
8,5,0.1,0.2,0.1,Gaussian,10,13,-0.4967426934190479,1082.3077681555326
8,5,0.1,0.2,0.1,Gaussian,10,14,0.37681734132946254,1144.2158817923118
8,5,0.1,0.2,0.1,Gaussian,10,15,-0.1754001234309815,1295.6797162860535
8,5,0.1,0.2,0.1,Gaussian,10,16,-0.6320261791748425,740.8270995158773
8,5,0.1,0.2,0.1,Gaussian,10,17,-0.6310639583453227,1069.513371125291
8,5,0.1,0.2,0.1,Gaussian,10,18,-0.49632611846225244,1259.8275437419834
8,5,0.1,0.2,0.1,Gaussian,10,19,0.37399291526493567,1631.694225646315
8,5,0.1,0.2,0.1,Gaussian,10,20,0.7529860246334777,1246.75898650464
8,5,0.1,0.2,0.1,Gaussian,20,1,-0.44228721186091635,486.0448461396904
8,5,0.1,0.2,0.1,Gaussian,20,2,0.7475656480011003,1668.8517035726713
8,5,0.1,0.2,0.1,Gaussian,20,3,-0.6415089684473352,495.8640359575235
8,5,0.1,0.2,0.1,Gaussian,20,4,0.37831435428866617,1309.8364708486547
8,5,0.1,0.2,0.1,Gaussian,20,5,-0.23785734847350065,576.6323130894847
8,5,0.1,0.2,0.1,Gaussian,20,6,-0.7645343801626704,1358.5868312614618
8,5,0.1,0.2,0.1,Gaussian,20,7,-0.2906695050881711,1443.175952808409
8,5,0.1,0.2,0.1,Gaussian,20,8,0.6345378107273099,727.3031844618479
8,5,0.1,0.2,0.1,Gaussian,20,9,0.31867841477462816,647.4894313697222
8,5,0.1,0.2,0.1,Gaussian,20,10,-0.5662892124269748,1343.0484332936103
8,5,0.1,0.2,0.1,Gaussian,20,11,0.38136711362748804,544.4744454107503
8,5,0.1,0.2,0.1,Gaussian,20,12,-0.3495174717185649,2326.530466538818
8,5,0.1,0.2,0.1,Gaussian,20,13,-0.49445856196324467,1150.079030914954
8,5,0.1,0.2,0.1,Gaussian,20,14,0.3784830077325796,1263.5684943437345
8,5,0.1,0.2,0.1,Gaussian,20,15,-0.16433776124157612,1586.4493950668093
8,5,0.1,0.2,0.1,Gaussian,20,16,-0.6409437432643208,573.3194694356263
8,5,0.1,0.2,0.1,Gaussian,20,17,-0.6373687109590463,1124.606510996422
8,5,0.1,0.2,0.1,Gaussian,20,18,-0.49267526528390987,1506.9109993221387
8,5,0.1,0.2,0.1,Gaussian,20,19,0.3663198377884327,2354.5393863800373
8,5,0.1,0.2,0.1,Gaussian,20,20,0.7533480695948982,1441.494209075539
8,5,0.1,0.2,0.1,Gaussian,30,1,-0.44817866539133566,348.9091270459183
8,5,0.1,0.2,0.1,Gaussian,30,2,0.7417927844713541,1882.0423448242436
