nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
7,5,0.1,0.2,0.1,Gaussian,10,1,0.28354800331448804,1332.702192301554
7,5,0.1,0.2,0.1,Gaussian,10,2,-0.007064750498754796,852.0690391422863
7,5,0.1,0.2,0.1,Gaussian,10,3,-0.07701282798462893,896.269596232155
7,5,0.1,0.2,0.1,Gaussian,10,4,0.5821103223353993,1171.815844036707
7,5,0.1,0.2,0.1,Gaussian,10,5,0.4306724229037691,1605.359523969745
7,5,0.1,0.2,0.1,Gaussian,10,6,0.3598247421874077,1487.1775969873083
7,5,0.1,0.2,0.1,Gaussian,10,7,-0.7163010882565366,1382.3942524108802
7,5,0.1,0.2,0.1,Gaussian,10,8,0.2854924355313285,780.733511536872
7,5,0.1,0.2,0.1,Gaussian,10,9,0.5831152062486933,825.393702832095
7,5,0.1,0.2,0.1,Gaussian,10,10,-0.718398325198398,971.7851335427185
7,5,0.1,0.2,0.1,Gaussian,10,11,-0.7146492973064835,1502.3591783948627
7,5,0.1,0.2,0.1,Gaussian,10,12,-0.43021810220697737,1135.1542032243033
7,5,0.1,0.2,0.1,Gaussian,10,13,-0.5747272845394394,1255.2383702761013
7,5,0.1,0.2,0.1,Gaussian,10,14,0.5068052012353754,1076.4397487091956
7,5,0.1,0.2,0.1,Gaussian,10,15,-0.0070627708136162945,720.4459495839247
7,5,0.1,0.2,0.1,Gaussian,10,16,-0.1513569841267796,808.8142418338927
7,5,0.1,0.2,0.1,Gaussian,10,17,-0.36233580505081636,1282.6521101933417
7,5,0.1,0.2,0.1,Gaussian,10,18,0.5810109219135863,1584.3250434155461
7,5,0.1,0.2,0.1,Gaussian,10,19,-0.007699218423551693,1618.0153064579117
7,5,0.1,0.2,0.1,Gaussian,10,20,0.43992845197340164,685.5736559454635
7,5,0.1,0.2,0.1,Gaussian,20,1,0.2782524131991997,1655.9711436772438
7,5,0.1,0.2,0.1,Gaussian,20,2,-0.013950271335301734,726.0282095210232
7,5,0.1,0.2,0.1,Gaussian,20,3,-0.08616900503055186,802.2621339868139
7,5,0.1,0.2,0.1,Gaussian,20,4,0.5914952807507012,1301.4794125617248
7,5,0.1,0.2,0.1,Gaussian,20,5,0.42744589820686657,2265.3886159851677
7,5,0.1,0.2,0.1,Gaussian,20,6,0.35306519657394236,2010.8944984111774
7,5,0.1,0.2,0.1,Gaussian,20,7,-0.7108425365643911,1714.0045442408712
7,5,0.1,0.2,0.1,Gaussian,20,8,0.28593124392029323,614.2719441218516
7,5,0.1,0.2,0.1,Gaussian,20,9,0.5954832356908486,686.7738178771673
7,5,0.1,0.2,0.1,Gaussian,20,10,-0.7235220578806473,924.8973055086242
7,5,0.1,0.2,0.1,Gaussian,20,11,-0.7076986545508028,1962.0875768393635
7,5,0.1,0.2,0.1,Gaussian,20,12,-0.4291797684180979,1236.1960429061708
7,5,0.1,0.2,0.1,Gaussian,20,13,-0.5757643708403439,1467.033682707924
7,5,0.1,0.2,0.1,Gaussian,20,14,0.5130154233735156,1121.8586351282763
7,5,0.1,0.2,0.1,Gaussian,20,15,-0.013957338249364832,526.4457570799132
7,5,0.1,0.2,0.1,Gaussian,20,16,-0.16757075829043125,652.9816767733266
7,5,0.1,0.2,0.1,Gaussian,20,17,-0.3660184578541968,1540.8465434149523
7,5,0.1,0.2,0.1,Gaussian,20,18,0.5831239107115658,2184.119539098569
7,5,0.1,0.2,0.1,Gaussian,20,19,-0.016520486429620174,2355.171555975046
7,5,0.1,0.2,0.1,Gaussian,20,20,0.4529305948174021,479.9754141240277
7,5,0.1,0.2,0.1,Gaussian,30,1,0.27094617294666223,1910.636386908218
7,5,0.1,0.2,0.1,Gaussian,30,2,-0.020991087976382945,613.3085229217539
7,5,0.1,0.2,0.1,Gaussian,30,3,-0.09425538099251776,708.8379457585031
7,5,0.1,0.2,0.1,Gaussian,30,4,0.6005679718191553,1374.192881824401
7,5,0.1,0.2,0.1,Gaussian,30,5,0.4207115992090742,2795.7641387542917
7,5,0.1,0.2,0.1,Gaussian,30,6,0.34323158061883563,2442.504922164982
7,5,0.1,0.2,0.1,Gaussian,30,7,-0.703811313653092,1940.3157324056203
7,5,0.1,0.2,0.1,Gaussian,30,8,0.29620538241861766,475.05763980332387
7,5,0.1,0.2,0.1,Gaussian,30,9,0.6148860099125287,566.2294994885763
7,5,0.1,0.2,0.1,Gaussian,30,10,-0.7290836401465205,868.3636880906073
7,5,0.1,0.2,0.1,Gaussian,30,11,-0.6982810621651501,2280.6845109679516
7,5,0.1,0.2,0.1,Gaussian,30,12,-0.427336392431092,1293.9304038178468
7,5,0.1,0.2,0.1,Gaussian,30,13,-0.575472626636157,1610.9375761663364
7,5,0.1,0.2,0.1,Gaussian,30,14,0.5192803840994757,1128.09053108173
7,5,0.1,0.2,0.1,Gaussian,30,15,-0.021029014038507095,384.05799725907565
7,5,0.1,0.2,0.1,Gaussian,30,16,-0.18223810824564066,525.8517249369905
7,5,0.1,0.2,0.1,Gaussian,30,17,-0.3653654305278009,1741.6141829730927
7,5,0.1,0.2,0.1,Gaussian,30,18,0.5800092765952862,2631.9899424588652
7,5,0.1,0.2,0.1,Gaussian,30,19,-0.024720488447027063,3017.129554473733
7,5,0.1,0.2,0.1,Gaussian,30,20,0.47037980927590317,334.524333775228
7,5,0.1,0.2,0.1,Gaussian,40,1,0.26292933100791666,2089.8560155011323
7,5,0.1,0.2,0.1,Gaussian,40,2,-0.02768146207108113,516.0128323758225
7,5,0.1,0.2,0.1,Gaussian,40,3,-0.09211706867587638,615.5844729466976
7,5,0.1,0.2,0.1,Gaussian,40,4,0.6097586251911137,1408.5190369291786
7,5,0.1,0.2,0.1,Gaussian,40,5,0.40918158394665466,3147.9208626369787
7,5,0.1,0.2,0.1,Gaussian,40,6,0.3317386846499959,2743.7648771863505
7,5,0.1,0.2,0.1,Gaussian,40,7,-0.6964532839233895,2077.501862743371
7,5,0.1,0.2,0.1,Gaussian,40,8,0.3056813915358013,367.1494085174852
7,5,0.1,0.2,0.1,Gaussian,40,9,0.6381287189160854,469.083843142659
7,5,0.1,0.2,0.1,Gaussian,40,10,-0.7352976605766509,813.63786748372
7,5,0.1,0.2,0.1,Gaussian,40,11,-0.6881572302207062,2470.5041338963647
7,5,0.1,0.2,0.1,Gaussian,40,12,-0.42562412895497664,1320.2640965654155
7,5,0.1,0.2,0.1,Gaussian,40,13,-0.5731901946347394,1701.547038498257
7,5,0.1,0.2,0.1,Gaussian,40,14,0.5261761479917529,1113.0010052449777
7,5,0.1,0.2,0.1,Gaussian,40,15,-0.030881136578252567,278.8211371805789
7,5,0.1,0.2,0.1,Gaussian,40,16,-0.1957222671980113,423.340538935004
7,5,0.1,0.2,0.1,Gaussian,40,17,-0.3604048154184741,1886.185949102361
7,5,0.1,0.2,0.1,Gaussian,40,18,0.575169432433717,2898.5799435768868
7,5,0.1,0.2,0.1,Gaussian,40,19,-0.03279751482374665,3486.0489193854005
7,5,0.1,0.2,0.1,Gaussian,40,20,0.5006185271965347,230.96873501946925
7,5,0.1,0.2,0.1,Gaussian,50,1,0.25527662292567904,2210.257861603187
7,5,0.1,0.2,0.1,Gaussian,50,2,-0.033548005558843415,434.4200908045475
7,5,0.1,0.2,0.1,Gaussian,50,3,-0.0903506766712275,534.6033680668661
7,5,0.1,0.2,0.1,Gaussian,50,4,0.6191308259288987,1424.5794640767947
7,5,0.1,0.2,0.1,Gaussian,50,5,0.3954744633410747,3361.4217260640394
7,5,0.1,0.2,0.1,Gaussian,50,6,0.3199144185052897,2937.1782995828285
7,5,0.1,0.2,0.1,Gaussian,50,7,-0.6895550569300772,2158.2127051897705
7,5,0.1,0.2,0.1,Gaussian,50,8,0.31523213821329854,284.9703536085458
7,5,0.1,0.2,0.1,Gaussian,50,9,0.6632647113169827,394.10343620892354
7,5,0.1,0.2,0.1,Gaussian,50,10,-0.7421009986025808,766.1322003031134
7,5,0.1,0.2,0.1,Gaussian,50,11,-0.6773639525872759,2582.5103270743707
7,5,0.1,0.2,0.1,Gaussian,50,12,-0.42444454396665027,1327.7042211454045
7,5,0.1,0.2,0.1,Gaussian,50,13,-0.567166227959397,1762.4685798566854
7,5,0.1,0.2,0.1,Gaussian,50,14,0.5339308701661175,1091.8472459425714
7,5,0.1,0.2,0.1,Gaussian,50,15,-0.059993509862747416,198.0784052697585
7,5,0.1,0.2,0.1,Gaussian,50,16,-0.2081314057266591,341.67842668667885
7,5,0.1,0.2,0.1,Gaussian,50,17,-0.3555586440909339,1980.5275576325614
7,5,0.1,0.2,0.1,Gaussian,50,18,0.5697059387152823,3043.8946533876215
7,5,0.1,0.2,0.1,Gaussian,50,19,-0.04015647369496217,3764.195714463211
7,5,0.1,0.2,0.1,Gaussian,50,20,0.5442037041681709,158.69784489514325
7,5,0.1,0.2,0.1,Gaussian,60,1,0.2459815786611572,2297.074002398702
7,5,0.1,0.2,0.1,Gaussian,60,2,-0.03834186543671201,367.0142453836323
7,5,0.1,0.2,0.1,Gaussian,60,3,-0.09404274216201691,463.0516785838732
7,5,0.1,0.2,0.1,Gaussian,60,4,0.6284786816068489,1434.295456894918
7,5,0.1,0.2,0.1,Gaussian,60,5,0.38161551331363297,3490.979220145098
7,5,0.1,0.2,0.1,Gaussian,60,6,0.3085092892626245,3060.1843604928317
7,5,0.1,0.2,0.1,Gaussian,60,7,-0.6835073299688174,2207.2428214995894
7,5,0.1,0.2,0.1,Gaussian,60,8,0.34230019009983964,218.58275996254991
7,5,0.1,0.2,0.1,Gaussian,60,9,0.694429397759275,335.66055869773874
7,5,0.1,0.2,0.1,Gaussian,60,10,-0.7493655936622993,727.0805527286858
7,5,0.1,0.2,0.1,Gaussian,60,11,-0.6644895781311168,2661.5667016957345
7,5,0.1,0.2,0.1,Gaussian,60,12,-0.4238410178700626,1324.9814827424832
7,5,0.1,0.2,0.1,Gaussian,60,13,-0.5617819635563911,1800.1987573465115
7,5,0.1,0.2,0.1,Gaussian,60,14,0.5424063959473449,1072.629641427499
7,5,0.1,0.2,0.1,Gaussian,60,15,-0.08162300953217336,141.89490169296482
7,5,0.1,0.2,0.1,Gaussian,60,16,-0.23768556920090056,271.65498131637145
7,5,0.1,0.2,0.1,Gaussian,60,17,-0.3509692899189806,2039.5062402021206
7,5,0.1,0.2,0.1,Gaussian,60,18,0.5641227745393317,3126.162310868534
7,5,0.1,0.2,0.1,Gaussian,60,19,-0.04647684505742487,3910.6877237571703
7,5,0.1,0.2,0.1,Gaussian,60,20,0.6002549908609522,109.25087388797236
7,5,0.1,0.2,0.1,Gaussian,70,1,0.23497921645158626,2364.70332200005
7,5,0.1,0.2,0.1,Gaussian,70,2,-0.04735833484162283,309.6156874485262
7,5,0.1,0.2,0.1,Gaussian,70,3,-0.10716046949422421,398.4887236671197
7,5,0.1,0.2,0.1,Gaussian,70,4,0.6376167264852753,1442.9496813796643
7,5,0.1,0.2,0.1,Gaussian,70,5,0.3680948722385005,3576.433427816356
7,5,0.1,0.2,0.1,Gaussian,70,6,0.2979356846664423,3141.1733201766647
7,5,0.1,0.2,0.1,Gaussian,70,7,-0.6784225470878377,2238.769780809411
7,5,0.1,0.2,0.1,Gaussian,70,8,0.3734518579612107,168.71436363151307
7,5,0.1,0.2,0.1,Gaussian,70,9,0.723849809238659,292.71046902123436
7,5,0.1,0.2,0.1,Gaussian,70,10,-0.7569399183919697,695.7831239824053
7,5,0.1,0.2,0.1,Gaussian,70,11,-0.6523602903768762,2719.2352608806323
7,5,0.1,0.2,0.1,Gaussian,70,12,-0.42376690078134777,1317.1207790875499
7,5,0.1,0.2,0.1,Gaussian,70,13,-0.5571049323838027,1823.7472511507142
7,5,0.1,0.2,0.1,Gaussian,70,14,0.553195012389203,1056.3375724883583
7,5,0.1,0.2,0.1,Gaussian,70,15,-0.09751384180798707,93.97789789706503
7,5,0.1,0.2,0.1,Gaussian,70,16,-0.26454596383606926,217.64057643684566
7,5,0.1,0.2,0.1,Gaussian,70,17,-0.3466844165186029,2074.9429249281516
7,5,0.1,0.2,0.1,Gaussian,70,18,0.5586397014671439,3179.204766348955
7,5,0.1,0.2,0.1,Gaussian,70,19,-0.051704193880402136,3980.8668099908814
7,5,0.1,0.2,0.1,Gaussian,70,20,0.6717242763781057,75.28016727580898
7,5,0.1,0.2,0.1,Gaussian,80,1,0.22479302770852258,2415.9592834815917
