nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
50,8,0.1,0.2,0.1,Gaussian,10,1,0.07810170180302047,776.229095282485
50,8,0.1,0.2,0.1,Gaussian,10,2,0.4463740545399843,746.3845349967476
50,8,0.1,0.2,0.1,Gaussian,10,3,-0.771994119262423,1099.8580779729075
50,8,0.1,0.2,0.1,Gaussian,10,4,0.4463432501372038,785.2132242962737
50,8,0.1,0.2,0.1,Gaussian,10,5,0.6923848366424987,961.387977285293
50,8,0.1,0.2,0.1,Gaussian,10,6,0.5671981043475596,934.8342968498373
50,8,0.1,0.2,0.1,Gaussian,10,7,-0.3080281563798921,804.3290676827228
50,8,0.1,0.2,0.1,Gaussian,10,8,-0.06140057518792689,1074.2435520165407
50,8,0.1,0.2,0.1,Gaussian,10,9,-0.4748420561761508,771.5028870956756
50,8,0.1,0.2,0.1,Gaussian,10,10,0.7128948430010204,1163.6735620043455
50,8,0.1,0.2,0.1,Gaussian,10,11,-0.39169049052000793,636.4579332761506
50,8,0.1,0.2,0.1,Gaussian,10,12,-0.7937530796004563,778.1680423740903
50,8,0.1,0.2,0.1,Gaussian,10,13,-0.47377230668402187,1177.3342189374048
50,8,0.1,0.2,0.1,Gaussian,10,14,-0.1430334194562465,1170.4917870097368
50,8,0.1,0.2,0.1,Gaussian,10,15,-0.24502409445516982,893.0326721952121
50,8,0.1,0.2,0.1,Gaussian,10,16,-0.5154047048812499,702.3550258806698
50,8,0.1,0.2,0.1,Gaussian,10,17,-0.43362685214904284,866.9830414976681
50,8,0.1,0.2,0.1,Gaussian,10,18,0.7129437128187126,1102.4107470245604
50,8,0.1,0.2,0.1,Gaussian,10,19,-0.5957735250155649,793.8702706946283
50,8,0.1,0.2,0.1,Gaussian,10,20,-0.20388298989559886,944.8867375910047
50,8,0.1,0.2,0.1,Gaussian,20,1,0.0861462223801569,638.8862148805865
50,8,0.1,0.2,0.1,Gaussian,20,2,0.4431835731681858,606.8831906505521
50,8,0.1,0.2,0.1,Gaussian,20,3,-0.7719533671064267,1144.2572496325854
50,8,0.1,0.2,0.1,Gaussian,20,4,0.4432435508098373,668.6788698965644
50,8,0.1,0.2,0.1,Gaussian,20,5,0.69344127053484,926.1957974032232
50,8,0.1,0.2,0.1,Gaussian,20,6,0.5635430583393618,897.814141176164
50,8,0.1,0.2,0.1,Gaussian,20,7,-0.3078121331283881,694.0726047883879
50,8,0.1,0.2,0.1,Gaussian,20,8,-0.05305019262702268,1148.0410945298381
50,8,0.1,0.2,0.1,Gaussian,20,9,-0.4798812195945381,657.0120681080338
50,8,0.1,0.2,0.1,Gaussian,20,10,0.7144249206259151,1242.793173446081
50,8,0.1,0.2,0.1,Gaussian,20,11,-0.3947578247979084,453.58394433318574
50,8,0.1,0.2,0.1,Gaussian,20,12,-0.7977984360647972,654.6815591987494
50,8,0.1,0.2,0.1,Gaussian,20,13,-0.47759978043581514,1342.2270746607587
50,8,0.1,0.2,0.1,Gaussian,20,14,-0.13716154725703267,1325.2501714875057
50,8,0.1,0.2,0.1,Gaussian,20,15,-0.24328858034411532,840.653207203163
50,8,0.1,0.2,0.1,Gaussian,20,16,-0.5206715929489893,551.144251218661
50,8,0.1,0.2,0.1,Gaussian,20,17,-0.437141314212169,808.2470150382483
50,8,0.1,0.2,0.1,Gaussian,20,18,0.7145974116546638,1145.5610703160605
50,8,0.1,0.2,0.1,Gaussian,20,19,-0.6009183181982252,681.7769603553127
50,8,0.1,0.2,0.1,Gaussian,20,20,-0.20077071204423155,925.3321342421625
50,8,0.1,0.2,0.1,Gaussian,30,1,0.09503086699742927,542.0226350819755
50,8,0.1,0.2,0.1,Gaussian,30,2,0.44229747302522815,513.6702074653828
50,8,0.1,0.2,0.1,Gaussian,30,3,-0.7717650540818062,1172.0603866785425
50,8,0.1,0.2,0.1,Gaussian,30,4,0.43866640896501263,592.2733523500121
50,8,0.1,0.2,0.1,Gaussian,30,5,0.6940344036370181,906.4041369088617
50,8,0.1,0.2,0.1,Gaussian,30,6,0.5589840550267469,877.8206379123794
50,8,0.1,0.2,0.1,Gaussian,30,7,-0.3075858514115873,626.9536916455468
50,8,0.1,0.2,0.1,Gaussian,30,8,-0.046469544488883595,1207.0653716619495
50,8,0.1,0.2,0.1,Gaussian,30,9,-0.4860103033015276,586.5379812642929
50,8,0.1,0.2,0.1,Gaussian,30,10,0.7153838614814103,1284.8875638170225
50,8,0.1,0.2,0.1,Gaussian,30,11,-0.4015269192586435,342.66888777436753
50,8,0.1,0.2,0.1,Gaussian,30,12,-0.8010668405455188,586.4832348162668
50,8,0.1,0.2,0.1,Gaussian,30,13,-0.4802033394812265,1464.3558975673345
50,8,0.1,0.2,0.1,Gaussian,30,14,-0.13131572080497442,1447.8715303565482
50,8,0.1,0.2,0.1,Gaussian,30,15,-0.24300084765772334,812.2617509653629
50,8,0.1,0.2,0.1,Gaussian,30,16,-0.5274210186313577,457.4769248566943
50,8,0.1,0.2,0.1,Gaussian,30,17,-0.44196425298722286,775.9632598270955
50,8,0.1,0.2,0.1,Gaussian,30,18,0.7157177584742301,1169.4182029303577
