nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
3,7,0.1,0.2,0.1,Gaussian,10,1,-0.026865883863860383,654.3983288336447
3,7,0.1,0.2,0.1,Gaussian,10,2,0.3260000608222061,611.345997197744
3,7,0.1,0.2,0.1,Gaussian,10,3,0.3232106188116667,1140.5015570936084
3,7,0.1,0.2,0.1,Gaussian,10,4,0.32548400235349706,701.0554210587323
3,7,0.1,0.2,0.1,Gaussian,10,5,0.3251110481304339,768.4242704586571
3,7,0.1,0.2,0.1,Gaussian,10,6,-0.6703535403882084,946.0518189256804
3,7,0.1,0.2,0.1,Gaussian,10,7,-0.02686579665844277,727.5565901740844
3,7,0.1,0.2,0.1,Gaussian,10,8,0.665475734223405,1007.4124352483323
3,7,0.1,0.2,0.1,Gaussian,10,9,-0.3589989762529019,1036.7549460751502
3,7,0.1,0.2,0.1,Gaussian,10,10,-0.6674339362256603,1085.5749952345063
3,7,0.1,0.2,0.1,Gaussian,10,11,0.32273156862077296,1240.9164984069414
3,7,0.1,0.2,0.1,Gaussian,10,12,-0.19681863290770402,698.7496062039155
3,7,0.1,0.2,0.1,Gaussian,10,13,0.3232879688879924,1124.515776110308
3,7,0.1,0.2,0.1,Gaussian,10,14,0.6693641144733771,813.7295378730965
3,7,0.1,0.2,0.1,Gaussian,10,15,-0.026865802229518267,725.2978226555983
3,7,0.1,0.2,0.1,Gaussian,10,16,0.6694142292082097,810.0705160838714
3,7,0.1,0.2,0.1,Gaussian,10,17,-0.02686576143475004,740.5028927108987
3,7,0.1,0.2,0.1,Gaussian,10,18,0.32532395558565297,729.71379338976
3,7,0.1,0.2,0.1,Gaussian,10,19,-0.02686568721023153,763.018945213809
3,7,0.1,0.2,0.1,Gaussian,10,20,0.32332196249086437,1117.511012424281
3,7,0.1,0.2,0.1,Gaussian,20,1,-0.04978568749010845,467.87978734279375
3,7,0.1,0.2,0.1,Gaussian,20,2,0.31918479154798435,415.7686641642392
3,7,0.1,0.2,0.1,Gaussian,20,3,0.30878064599042393,1323.6004155849455
3,7,0.1,0.2,0.1,Gaussian,20,4,0.3174971209646591,540.3086372404648
3,7,0.1,0.2,0.1,Gaussian,20,5,0.3162076288664024,642.7353541506981
3,7,0.1,0.2,0.1,Gaussian,20,6,-0.6677534435419324,920.5079091720405
3,7,0.1,0.2,0.1,Gaussian,20,7,-0.04972725052052464,572.9355052794879
3,7,0.1,0.2,0.1,Gaussian,20,8,0.6560397614191078,1052.7824568511994
3,7,0.1,0.2,0.1,Gaussian,20,9,-0.3764753106025094,1097.4718823156177
3,7,0.1,0.2,0.1,Gaussian,20,10,-0.6602434251103872,1169.166926305901
3,7,0.1,0.2,0.1,Gaussian,20,11,0.30670130142866303,1534.2213838187708
3,7,0.1,0.2,0.1,Gaussian,20,12,-0.22199667163912848,529.0104547296772
3,7,0.1,0.2,0.1,Gaussian,20,13,0.30910910078324866,1290.9589298638602
3,7,0.1,0.2,0.1,Gaussian,20,14,0.6667183958896226,720.1644037296617
3,7,0.1,0.2,0.1,Gaussian,20,15,-0.04972910363107462,569.5568814596863
3,7,0.1,0.2,0.1,Gaussian,20,16,0.6668952748694885,714.2867071170801
3,7,0.1,0.2,0.1,Gaussian,20,17,-0.04971657096689106,592.4622643187089
3,7,0.1,0.2,0.1,Gaussian,20,18,0.3169508572713762,582.9808627383588
3,7,0.1,0.2,0.1,Gaussian,20,19,-0.04969776370872252,627.0724600077741
3,7,0.1,0.2,0.1,Gaussian,20,20,0.3092527917522265,1276.7375715431704
3,7,0.1,0.2,0.1,Gaussian,30,1,-0.07182195286456795,347.87763985114475
3,7,0.1,0.2,0.1,Gaussian,30,2,0.31429826106328357,295.02750133519
3,7,0.1,0.2,0.1,Gaussian,30,3,0.2928522736580292,1500.5580501206316
3,7,0.1,0.2,0.1,Gaussian,30,4,0.3111688092935912,432.53984782028175
3,7,0.1,0.2,0.1,Gaussian,30,5,0.30866479601090946,555.4468265606556
3,7,0.1,0.2,0.1,Gaussian,30,6,-0.6649421918878973,903.993949353159
3,7,0.1,0.2,0.1,Gaussian,30,7,-0.07161504203665203,467.21771627019916
3,7,0.1,0.2,0.1,Gaussian,30,8,0.6460951973625091,1101.312728649663
3,7,0.1,0.2,0.1,Gaussian,30,9,-0.3904923827722088,1154.336450237816
3,7,0.1,0.2,0.1,Gaussian,30,10,-0.651070003326034,1238.382568323635
3,7,0.1,0.2,0.1,Gaussian,30,11,0.2881523023659912,1814.141848518062
3,7,0.1,0.2,0.1,Gaussian,30,12,-0.24610164104238313,415.49887412667783
3,7,0.1,0.2,0.1,Gaussian,30,13,0.29358743237357643,1452.368279181811
3,7,0.1,0.2,0.1,Gaussian,30,14,0.6662069049171563,659.3520091703965
3,7,0.1,0.2,0.1,Gaussian,30,15,-0.07162175982787698,463.23461780428784
3,7,0.1,0.2,0.1,Gaussian,30,16,0.6665523241440541,651.9009206408799
3,7,0.1,0.2,0.1,Gaussian,30,17,-0.07157613970129056,490.41226885639173
3,7,0.1,0.2,0.1,Gaussian,30,18,0.31011928754447854,482.78488613142133
3,7,0.1,0.2,0.1,Gaussian,30,19,-0.07150687568164948,532.2272613216742
3,7,0.1,0.2,0.1,Gaussian,30,20,0.2939083210205927,1431.419750572817
3,7,0.1,0.2,0.1,Gaussian,40,1,-0.09369037393653484,264.5545459655475
