nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
10,2,0.1,0.2,0.1,Gaussian,10,1,-0.36119138625028474,1131.8587115224482
10,2,0.1,0.2,0.1,Gaussian,10,2,0.6592684050268751,989.1416993519855
10,2,0.1,0.2,0.1,Gaussian,10,3,0.24484416923810987,806.0127823956643
10,2,0.1,0.2,0.1,Gaussian,10,4,0.6585615192785264,1289.1916225596735
10,2,0.1,0.2,0.1,Gaussian,10,5,0.3480108711555087,1057.9590431909762
10,2,0.1,0.2,0.1,Gaussian,10,6,0.24357247879447946,1190.419623289947
10,2,0.1,0.2,0.1,Gaussian,10,7,-0.25688860302355093,934.7542098936563
10,2,0.1,0.2,0.1,Gaussian,10,8,0.14457504170280974,1442.6258811224368
10,2,0.1,0.2,0.1,Gaussian,10,9,0.043071864212185916,1222.1500772846032
10,2,0.1,0.2,0.1,Gaussian,10,10,0.65826968684348,1418.1414075375558
10,2,0.1,0.2,0.1,Gaussian,10,11,0.455160889947236,793.9222743847023
10,2,0.1,0.2,0.1,Gaussian,10,12,0.7596901654668397,778.5915142054237
10,2,0.1,0.2,0.1,Gaussian,10,13,0.5622099974144129,667.7656513163314
10,2,0.1,0.2,0.1,Gaussian,10,14,-0.35991027209937215,1492.3704823182404
10,2,0.1,0.2,0.1,Gaussian,10,15,0.3541212034879898,666.0649919552768
10,2,0.1,0.2,0.1,Gaussian,10,16,-0.36003601279803266,1405.862893122733
10,2,0.1,0.2,0.1,Gaussian,10,17,0.34901406908983595,931.5349077439919
10,2,0.1,0.2,0.1,Gaussian,10,18,-0.36019374990167835,1299.1853193821091
10,2,0.1,0.2,0.1,Gaussian,10,19,0.047960811710875545,741.50308017303
10,2,0.1,0.2,0.1,Gaussian,10,20,-0.35963737634908644,1684.213580136655
10,2,0.1,0.2,0.1,Gaussian,20,1,-0.3706066259617599,1217.7827640056626
10,2,0.1,0.2,0.1,Gaussian,20,2,0.6671358457354649,983.780402844555
10,2,0.1,0.2,0.1,Gaussian,20,3,0.2450220117141893,666.3770559239867
10,2,0.1,0.2,0.1,Gaussian,20,4,0.6642105677627433,1554.2354150315505
10,2,0.1,0.2,0.1,Gaussian,20,5,0.34797544153694215,1113.888317950299
10,2,0.1,0.2,0.1,Gaussian,20,6,0.24008565039981802,1371.0828373505099
10,2,0.1,0.2,0.1,Gaussian,20,7,-0.2602879878564722,857.9519687038369
10,2,0.1,0.2,0.1,Gaussian,20,8,0.1428093277366188,1915.9182699534579
10,2,0.1,0.2,0.1,Gaussian,20,9,0.0385732961612286,1424.6011836542016
10,2,0.1,0.2,0.1,Gaussian,20,10,0.6624864902469496,1818.8135693383454
10,2,0.1,0.2,0.1,Gaussian,20,11,0.46216915484000287,656.7146114489447
10,2,0.1,0.2,0.1,Gaussian,20,12,0.7694673471765637,637.1769322529524
10,2,0.1,0.2,0.1,Gaussian,20,13,0.5755580184251455,474.8122133200891
10,2,0.1,0.2,0.1,Gaussian,20,14,-0.36737680355078234,1970.70036875061
10,2,0.1,0.2,0.1,Gaussian,20,15,0.3552783682786748,461.2010647050313
10,2,0.1,0.2,0.1,Gaussian,20,16,-0.36799250345385653,1780.5228764216397
10,2,0.1,0.2,0.1,Gaussian,20,17,0.3495480451257632,882.779958376759
10,2,0.1,0.2,0.1,Gaussian,20,18,-0.3687398283114633,1553.3781377359803
10,2,0.1,0.2,0.1,Gaussian,20,19,0.05124253865621749,560.2954726472944
10,2,0.1,0.2,0.1,Gaussian,20,20,-0.3659837377099847,2407.8128117254555
10,2,0.1,0.2,0.1,Gaussian,30,1,-0.3789368041856924,1250.7461929487029
10,2,0.1,0.2,0.1,Gaussian,30,2,0.6740624888400905,972.7543726175114
10,2,0.1,0.2,0.1,Gaussian,30,3,0.2552368256148922,551.0817255978236
10,2,0.1,0.2,0.1,Gaussian,30,4,0.6677089608345187,1750.7358033860983
10,2,0.1,0.2,0.1,Gaussian,30,5,0.3490218050581947,1151.88248492457
10,2,0.1,0.2,0.1,Gaussian,30,6,0.238706840468504,1516.6951546569228
10,2,0.1,0.2,0.1,Gaussian,30,7,-0.2687896149091639,765.9146689777263
10,2,0.1,0.2,0.1,Gaussian,30,8,0.1434506743194294,2324.321806756263
10,2,0.1,0.2,0.1,Gaussian,30,9,0.03780853741129125,1580.0272889358066
10,2,0.1,0.2,0.1,Gaussian,30,10,0.66036109000384,2124.6662397507216
10,2,0.1,0.2,0.1,Gaussian,30,11,0.47064198380757444,551.4772879671
10,2,0.1,0.2,0.1,Gaussian,30,12,0.7826505703578943,533.2160024712315
10,2,0.1,0.2,0.1,Gaussian,30,13,0.5941422001008259,344.86619470410716
10,2,0.1,0.2,0.1,Gaussian,30,14,-0.3722803560902522,2320.354878188466
10,2,0.1,0.2,0.1,Gaussian,30,15,0.3627554677470616,323.6516373639606
10,2,0.1,0.2,0.1,Gaussian,30,16,-0.3737747405173256,2047.4178703381542
10,2,0.1,0.2,0.1,Gaussian,30,17,0.355909784371697,831.6545619976265
