nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
4,3,0.1,0.2,0.1,Gaussian,10,1,0.7475173804536805,878.7958472588275
4,3,0.1,0.2,0.1,Gaussian,10,2,-0.7476531186260427,1364.217979018778
4,3,0.1,0.2,0.1,Gaussian,10,3,0.7435468947149595,1302.6452830312746
4,3,0.1,0.2,0.1,Gaussian,10,4,0.13409986627606435,689.2560620246154
4,3,0.1,0.2,0.1,Gaussian,10,5,0.3846799265885367,1514.7471967246865
4,3,0.1,0.2,0.1,Gaussian,10,6,-0.7538222266123668,720.8933531578228
4,3,0.1,0.2,0.1,Gaussian,10,7,0.6269998613320172,1213.7580955417284
4,3,0.1,0.2,0.1,Gaussian,10,8,-0.1226264642070513,775.2138989334877
4,3,0.1,0.2,0.1,Gaussian,10,9,0.006292877126472859,1281.618424389287
4,3,0.1,0.2,0.1,Gaussian,10,10,0.6306085831843682,699.6121993022283
4,3,0.1,0.2,0.1,Gaussian,10,11,-0.5069591781904238,998.4145480888534
4,3,0.1,0.2,0.1,Gaussian,10,12,-0.38395775418009426,1373.573120061008
4,3,0.1,0.2,0.1,Gaussian,10,13,-0.12059133814582465,1517.9106752759753
4,3,0.1,0.2,0.1,Gaussian,10,14,-0.12077713164781763,1345.2793269382726
4,3,0.1,0.2,0.1,Gaussian,10,15,-0.12084620502527338,1282.6216761736252
4,3,0.1,0.2,0.1,Gaussian,10,16,-0.250348191110134,1168.0491461811193
4,3,0.1,0.2,0.1,Gaussian,10,17,-0.2483666273482022,1497.8257227378317
4,3,0.1,0.2,0.1,Gaussian,10,18,-0.1209265746216124,1210.8213762358314
4,3,0.1,0.2,0.1,Gaussian,10,19,0.3870354312029756,1375.2189517328734
4,3,0.1,0.2,0.1,Gaussian,10,20,-0.5101338995887342,671.6544242893617
4,3,0.1,0.2,0.1,Gaussian,20,1,0.7484189047306951,780.991163927951
4,3,0.1,0.2,0.1,Gaussian,20,2,-0.7399277974830472,1658.946993193355
4,3,0.1,0.2,0.1,Gaussian,20,3,0.733574892151894,1540.7970183164057
4,3,0.1,0.2,0.1,Gaussian,20,4,0.14399549862800512,477.4612820305561
