nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
8,1,0.1,0.2,0.1,Gaussian,10,1,0.7523485124834917,739.8985217511647
8,1,0.1,0.2,0.1,Gaussian,10,2,-0.49754311144070335,984.8441012922157
8,1,0.1,0.2,0.1,Gaussian,10,3,-0.3043965757547492,780.4829773048639
8,1,0.1,0.2,0.1,Gaussian,10,4,-0.43190775658525843,989.6894718593197
8,1,0.1,0.2,0.1,Gaussian,10,5,-0.24353155763086787,838.8936359970409
8,1,0.1,0.2,0.1,Gaussian,10,6,-0.6287557152824178,1243.859910104268
8,1,0.1,0.2,0.1,Gaussian,10,7,0.2530210821608802,1241.8720164461538
8,1,0.1,0.2,0.1,Gaussian,10,8,-0.7576180511862857,691.3353502769556
8,1,0.1,0.2,0.1,Gaussian,10,9,-0.6300017369277893,802.0024275469733
8,1,0.1,0.2,0.1,Gaussian,10,10,0.7507744024571955,1177.0132968020862
8,1,0.1,0.2,0.1,Gaussian,10,11,0.751085735982908,1086.5199055186786
8,1,0.1,0.2,0.1,Gaussian,10,12,-0.4964188942572891,1112.5380732859503
8,1,0.1,0.2,0.1,Gaussian,10,13,0.12697986591027421,1031.5539444008887
8,1,0.1,0.2,0.1,Gaussian,10,14,0.6240708961934276,1317.2441380293117
8,1,0.1,0.2,0.1,Gaussian,10,15,-0.11314584406115483,1438.858872401149
8,1,0.1,0.2,0.1,Gaussian,10,16,0.6247548917593473,1063.2983437196933
8,1,0.1,0.2,0.1,Gaussian,10,17,-0.17690074789947166,1150.3306857468046
8,1,0.1,0.2,0.1,Gaussian,10,18,-0.6293506927356037,1026.4031980933114
8,1,0.1,0.2,0.1,Gaussian,10,19,0.37465845463874664,1366.4183595939744
8,1,0.1,0.2,0.1,Gaussian,10,20,-0.7565924316465501,966.8400972380564
8,1,0.1,0.2,0.1,Gaussian,20,1,0.757757676783733,572.7071415816093
8,1,0.1,0.2,0.1,Gaussian,20,2,-0.49623332695753414,981.658774944348
8,1,0.1,0.2,0.1,Gaussian,20,3,-0.2989482466925616,629.6373043972492
8,1,0.1,0.2,0.1,Gaussian,20,4,-0.426705479809507,988.4806209132855
8,1,0.1,0.2,0.1,Gaussian,20,5,-0.2421167622643635,717.3977455642565
8,1,0.1,0.2,0.1,Gaussian,20,6,-0.6317837936248792,1483.586793364973
8,1,0.1,0.2,0.1,Gaussian,20,7,0.2560039788571779,1461.2587821999757
8,1,0.1,0.2,0.1,Gaussian,20,8,-0.7669142747707018,514.3126466271267
8,1,0.1,0.2,0.1,Gaussian,20,9,-0.6366748685347734,673.9678656395942
8,1,0.1,0.2,0.1,Gaussian,20,10,0.7520193491136316,1312.9755811856505
8,1,0.1,0.2,0.1,Gaussian,20,11,0.7532483790416137,1144.5743082764277
8,1,0.1,0.2,0.1,Gaussian,20,12,-0.49422603433132734,1223.6319263250075
8,1,0.1,0.2,0.1,Gaussian,20,13,0.1268814951697787,1042.5556270006325
8,1,0.1,0.2,0.1,Gaussian,20,14,0.6172632831950999,1615.958879845042
8,1,0.1,0.2,0.1,Gaussian,20,15,-0.10493162329453838,1934.206083608096
8,1,0.1,0.2,0.1,Gaussian,20,16,0.6257714027867872,1104.452756284375
8,1,0.1,0.2,0.1,Gaussian,20,17,-0.16957220580800444,1289.9074968924924
8,1,0.1,0.2,0.1,Gaussian,20,18,-0.6342510913523968,1058.6143710392441
8,1,0.1,0.2,0.1,Gaussian,20,19,0.368761568616457,1735.2835639569594
