nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
6,1,0.1,0.2,0.1,Gaussian,10,1,0.08309282150945636,1475.8027643675312
6,1,0.1,0.2,0.1,Gaussian,10,2,0.4168045278793927,1194.8376849135732
6,1,0.1,0.2,0.1,Gaussian,10,3,0.6726697022804359,1382.175213739451
6,1,0.1,0.2,0.1,Gaussian,10,4,0.6747406994772979,855.3712851693948
6,1,0.1,0.2,0.1,Gaussian,10,5,-0.17157352260180184,822.7443940647277
6,1,0.1,0.2,0.1,Gaussian,10,6,0.0821737881345388,1617.127345250479
6,1,0.1,0.2,0.1,Gaussian,10,7,0.2498024363195522,742.301646133934
6,1,0.1,0.2,0.1,Gaussian,10,8,-0.5937406762046392,1076.749355134087
6,1,0.1,0.2,0.1,Gaussian,10,9,0.7572351292274078,800.9625030895654
6,1,0.1,0.2,0.1,Gaussian,10,10,0.588959771729276,1268.9577656937715
6,1,0.1,0.2,0.1,Gaussian,10,11,-0.5088326986674883,957.3141318026769
6,1,0.1,0.2,0.1,Gaussian,10,12,-0.5075931594283636,1389.7449474215668
6,1,0.1,0.2,0.1,Gaussian,10,13,0.3344398823072378,1589.4567933022695
6,1,0.1,0.2,0.1,Gaussian,10,14,-0.5068976786533648,1649.7596682970127
6,1,0.1,0.2,0.1,Gaussian,10,15,0.4158530475265561,1599.7563698023364
6,1,0.1,0.2,0.1,Gaussian,10,16,-0.17147967823422747,912.9573182741437
6,1,0.1,0.2,0.1,Gaussian,10,17,0.4170050346286526,1113.7466493353454
6,1,0.1,0.2,0.1,Gaussian,10,18,-0.42081131592545323,1612.3021623461482
6,1,0.1,0.2,0.1,Gaussian,10,19,-0.5079974510799122,1243.9306224196084
6,1,0.1,0.2,0.1,Gaussian,10,20,-0.17136347216344816,1028.7161864602613
6,1,0.1,0.2,0.1,Gaussian,20,1,0.07929660372597001,1960.2447858832793
6,1,0.1,0.2,0.1,Gaussian,20,2,0.4167992612257612,1341.7311281361278
6,1,0.1,0.2,0.1,Gaussian,20,3,0.6751491391291902,1714.5576595510236
6,1,0.1,0.2,0.1,Gaussian,20,4,0.6866091590401338,730.73775924425
6,1,0.1,0.2,0.1,Gaussian,20,5,-0.1774683246913784,665.3086956143255
6,1,0.1,0.2,0.1,Gaussian,20,6,0.07812316711567592,2296.177108387476
6,1,0.1,0.2,0.1,Gaussian,20,7,0.26207109397028866,542.6346200454785
