nloci,reps,omega,t,a1,kernel,time,sp,trmean,pop
5,10,0.1,0.2,0.1,Gaussian,10,1,0.29842452399001307,1111.0639987183788
5,10,0.1,0.2,0.1,Gaussian,10,2,0.7002321155743902,1276.048058050942
5,10,0.1,0.2,0.1,Gaussian,10,3,-0.1037837111173211,722.6755254053719
5,10,0.1,0.2,0.1,Gaussian,10,4,0.701837039414954,987.9133581941834
5,10,0.1,0.2,0.1,Gaussian,10,5,0.6994155452091615,1429.4424088761753
5,10,0.1,0.2,0.1,Gaussian,10,6,0.7027144958300362,839.2107578805504
5,10,0.1,0.2,0.1,Gaussian,10,7,0.7037728918317345,669.7510123239117
5,10,0.1,0.2,0.1,Gaussian,10,8,-0.5090260053584615,1233.7641994351386
5,10,0.1,0.2,0.1,Gaussian,10,9,0.09584175670677952,1535.7617960713344
5,10,0.1,0.2,0.1,Gaussian,10,10,0.29990355627167564,841.5908713802936
5,10,0.1,0.2,0.1,Gaussian,10,11,-0.5084690435997755,1395.5411430823451
5,10,0.1,0.2,0.1,Gaussian,10,12,-0.5092608196696269,1167.1812169269106
5,10,0.1,0.2,0.1,Gaussian,10,13,-0.3086415016794866,970.7807151501426
5,10,0.1,0.2,0.1,Gaussian,10,14,-0.3072345420984401,1220.496282537729
5,10,0.1,0.2,0.1,Gaussian,10,15,0.09613823546062492,1130.9876357953722
5,10,0.1,0.2,0.1,Gaussian,10,16,0.09641210671730918,793.3925104569016
5,10,0.1,0.2,0.1,Gaussian,10,17,0.2979621619868629,1328.2250373895713
5,10,0.1,0.2,0.1,Gaussian,10,18,-0.5096146850988533,1068.8032741928375
5,10,0.1,0.2,0.1,Gaussian,10,19,0.30019946154003607,720.9377320242929
5,10,0.1,0.2,0.1,Gaussian,10,20,-0.3083745600443671,1090.7961200281318
5,10,0.1,0.2,0.1,Gaussian,20,1,0.29806483300500486,1206.4475530688214
5,10,0.1,0.2,0.1,Gaussian,20,2,0.6970947119042581,1524.076541129577
5,10,0.1,0.2,0.1,Gaussian,20,3,-0.10623785445746808,532.8562311994762
5,10,0.1,0.2,0.1,Gaussian,20,4,0.703538892571097,974.1061373039511
5,10,0.1,0.2,0.1,Gaussian,20,5,0.6885252660849661,1852.033912050025
5,10,0.1,0.2,0.1,Gaussian,20,6,0.7067408769137205,723.6692851861392
5,10,0.1,0.2,0.1,Gaussian,20,7,0.7102611080956631,474.28774208544047
5,10,0.1,0.2,0.1,Gaussian,20,8,-0.5151776758428791,1442.269638594137
5,10,0.1,0.2,0.1,Gaussian,20,9,0.09169406640815048,2153.81129375723
5,10,0.1,0.2,0.1,Gaussian,20,10,0.30128363364438154,718.7298717992221
5,10,0.1,0.2,0.1,Gaussian,20,11,-0.5125960056952823,1788.7002915473397
5,10,0.1,0.2,0.1,Gaussian,20,12,-0.5162190943989873,1306.6165318665467
5,10,0.1,0.2,0.1,Gaussian,20,13,-0.315937796261746,935.0440757567911
5,10,0.1,0.2,0.1,Gaussian,20,14,-0.3127765922768478,1422.8102623506718
5,10,0.1,0.2,0.1,Gaussian,20,15,0.09304193562686026,1244.857031570578
5,10,0.1,0.2,0.1,Gaussian,20,16,0.09409010879485423,639.0121558089575
5,10,0.1,0.2,0.1,Gaussian,20,17,0.2960341304586861,1665.4987066842677
5,10,0.1,0.2,0.1,Gaussian,20,18,-0.5177331477935734,1114.6656655488073
5,10,0.1,0.2,0.1,Gaussian,20,19,0.30230879616281897,534.6767977232291
5,10,0.1,0.2,0.1,Gaussian,20,20,-0.3148316031897151,1160.4777660504699
5,10,0.1,0.2,0.1,Gaussian,30,1,0.2981754538775017,1272.4987922488992
5,10,0.1,0.2,0.1,Gaussian,30,2,0.6854301760590569,1722.6947901295841
5,10,0.1,0.2,0.1,Gaussian,30,3,-0.12412666414191115,388.70924198621105
5,10,0.1,0.2,0.1,Gaussian,30,4,0.7061216424658188,952.018106268876
5,10,0.1,0.2,0.1,Gaussian,30,5,0.6723445730845352,2189.5956553953342
5,10,0.1,0.2,0.1,Gaussian,30,6,0.7124461560747668,631.2386978332414
5,10,0.1,0.2,0.1,Gaussian,30,7,0.7266169579048211,341.75697697165117
5,10,0.1,0.2,0.1,Gaussian,30,8,-0.5196284916004209,1596.6996404256183
5,10,0.1,0.2,0.1,Gaussian,30,9,0.0875912944053039,2724.687886042932
5,10,0.1,0.2,0.1,Gaussian,30,10,0.3040050170349987,614.049850019833
5,10,0.1,0.2,0.1,Gaussian,30,11,-0.5135804541361844,2103.7237397991985
5,10,0.1,0.2,0.1,Gaussian,30,12,-0.5220130933006811,1401.589105017887
5,10,0.1,0.2,0.1,Gaussian,30,13,-0.32269529443867384,887.804274131476
5,10,0.1,0.2,0.1,Gaussian,30,14,-0.3166292274828737,1580.1813654795167
5,10,0.1,0.2,0.1,Gaussian,30,15,0.09075285595201789,1327.1683792169335
5,10,0.1,0.2,0.1,Gaussian,30,16,0.09293566724141505,515.3609166874706
5,10,0.1,0.2,0.1,Gaussian,30,17,0.2935206873946264,1957.473718101338
5,10,0.1,0.2,0.1,Gaussian,30,18,-0.5254045365963819,1131.5561205427127
5,10,0.1,0.2,0.1,Gaussian,30,19,0.30596136445626304,399.5169812942762
5,10,0.1,0.2,0.1,Gaussian,30,20,-0.3202510787575526,1199.2212906895893
5,10,0.1,0.2,0.1,Gaussian,40,1,0.29874301533729697,1313.6479713146316
5,10,0.1,0.2,0.1,Gaussian,40,2,0.6735018927880916,1866.7019681515744
5,10,0.1,0.2,0.1,Gaussian,40,3,-0.14347788434784692,284.0588797582315
5,10,0.1,0.2,0.1,Gaussian,40,4,0.709711306556782,927.0917375281244
5,10,0.1,0.2,0.1,Gaussian,40,5,0.655099017329601,2428.5390953030837
5,10,0.1,0.2,0.1,Gaussian,40,6,0.7196051514029248,556.7578638720629
5,10,0.1,0.2,0.1,Gaussian,40,7,0.7496211511261954,249.77710798758164
5,10,0.1,0.2,0.1,Gaussian,40,8,-0.5229880409626946,1699.655847885851
5,10,0.1,0.2,0.1,Gaussian,40,9,0.08334949674860614,3160.4807842091273
5,10,0.1,0.2,0.1,Gaussian,40,10,0.3078215559706749,525.3391706464594
5,10,0.1,0.2,0.1,Gaussian,40,11,-0.5124171295917008,2320.808234930408
5,10,0.1,0.2,0.1,Gaussian,40,12,-0.527137009990993,1459.5130263867222
5,10,0.1,0.2,0.1,Gaussian,40,13,-0.3294108614600408,836.4284371290767
5,10,0.1,0.2,0.1,Gaussian,40,14,-0.31947340708478644,1692.3260236412216
5,10,0.1,0.2,0.1,Gaussian,40,15,0.0889117853816303,1381.5700905122908
5,10,0.1,0.2,0.1,Gaussian,40,16,0.09953897705101965,413.5328787361739
5,10,0.1,0.2,0.1,Gaussian,40,17,0.2906293070514775,2182.4415502730126
5,10,0.1,0.2,0.1,Gaussian,40,18,-0.5329781507962288,1129.4722350416284
5,10,0.1,0.2,0.1,Gaussian,40,19,0.328819331633858,295.10091542514056
5,10,0.1,0.2,0.1,Gaussian,40,20,-0.3252178680582754,1215.1117347649088
5,10,0.1,0.2,0.1,Gaussian,50,1,0.2996805699972324,1337.651561110103
5,10,0.1,0.2,0.1,Gaussian,50,2,0.6620700108455351,1969.54747382612
5,10,0.1,0.2,0.1,Gaussian,50,3,-0.1611185324235327,208.71844631099881
5,10,0.1,0.2,0.1,Gaussian,50,4,0.7141219525635821,903.5089436712424
5,10,0.1,0.2,0.1,Gaussian,50,5,0.6383173930338601,2592.1550543668964
5,10,0.1,0.2,0.1,Gaussian,50,6,0.7278511039261302,496.9558214533077
5,10,0.1,0.2,0.1,Gaussian,50,7,0.7730947400664773,185.86734392525992
5,10,0.1,0.2,0.1,Gaussian,50,8,-0.5256080490961292,1764.1310812977142
5,10,0.1,0.2,0.1,Gaussian,50,9,0.07897679762377133,3447.931442526454
5,10,0.1,0.2,0.1,Gaussian,50,10,0.3124769726349022,451.1118582384816
5,10,0.1,0.2,0.1,Gaussian,50,11,-0.5099451126975287,2456.593112164099
5,10,0.1,0.2,0.1,Gaussian,50,12,-0.5318064458109438,1492.2994508119257
5,10,0.1,0.2,0.1,Gaussian,50,13,-0.3362779077608277,786.608222237642
5,10,0.1,0.2,0.1,Gaussian,50,14,-0.321707445060076,1768.7495803652898
5,10,0.1,0.2,0.1,Gaussian,50,15,0.08727246511991531,1415.996398858726
5,10,0.1,0.2,0.1,Gaussian,50,16,0.12017996324453548,328.9913546338184
5,10,0.1,0.2,0.1,Gaussian,50,17,0.285860249679169,2345.779905120366
5,10,0.1,0.2,0.1,Gaussian,50,18,-0.5405216935970931,1117.8468988583352
5,10,0.1,0.2,0.1,Gaussian,50,19,0.354844298353217,218.8059246726924
5,10,0.1,0.2,0.1,Gaussian,50,20,-0.3300048809484268,1217.5318095367197
5,10,0.1,0.2,0.1,Gaussian,60,1,0.30103683254236524,1351.46783695043
5,10,0.1,0.2,0.1,Gaussian,60,2,0.6514761304641885,2045.533845668345
5,10,0.1,0.2,0.1,Gaussian,60,3,-0.1774413792147699,154.1940484809044
5,10,0.1,0.2,0.1,Gaussian,60,4,0.7190327812632621,883.6490064259751
5,10,0.1,0.2,0.1,Gaussian,60,5,0.6208877073376438,2712.4285166776476
5,10,0.1,0.2,0.1,Gaussian,60,6,0.7479355282011885,443.8134870983383
5,10,0.1,0.2,0.1,Gaussian,60,7,0.808523934557901,138.70447347636764
5,10,0.1,0.2,0.1,Gaussian,60,8,-0.5277354823049895,1802.8734794870431
5,10,0.1,0.2,0.1,Gaussian,60,9,0.07471494901615351,3619.978888677177
5,10,0.1,0.2,0.1,Gaussian,60,10,0.3232726694713426,387.6552115551142
5,10,0.1,0.2,0.1,Gaussian,60,11,-0.5067998291361272,2537.0141602269086
5,10,0.1,0.2,0.1,Gaussian,60,12,-0.536153514438023,1509.5229153827993
5,10,0.1,0.2,0.1,Gaussian,60,13,-0.34332943718611814,741.0048386623694
5,10,0.1,0.2,0.1,Gaussian,60,14,-0.32353509728465474,1819.6795551051907
5,10,0.1,0.2,0.1,Gaussian,60,15,0.08585395724870733,1437.6271954534884
5,10,0.1,0.2,0.1,Gaussian,60,16,0.13876304484971397,263.73733406364954
5,10,0.1,0.2,0.1,Gaussian,60,17,0.2771607803506629,2466.170543658501
5,10,0.1,0.2,0.1,Gaussian,60,18,-0.548047588196879,1102.5457245665132
5,10,0.1,0.2,0.1,Gaussian,60,19,0.3775826681076921,163.88885472537237
5,10,0.1,0.2,0.1,Gaussian,60,20,-0.3347029869295677,1212.994626294592
5,10,0.1,0.2,0.1,Gaussian,70,1,0.30278719587333885,1359.5186635286545
5,10,0.1,0.2,0.1,Gaussian,70,2,0.6419007346417834,2104.356108057571
5,10,0.1,0.2,0.1,Gaussian,70,3,-0.2312389176377811,110.23429779873175
5,10,0.1,0.2,0.1,Gaussian,70,4,0.7242101330213913,868.1332800402536
5,10,0.1,0.2,0.1,Gaussian,70,5,0.6015242992082435,2814.5496657293015
5,10,0.1,0.2,0.1,Gaussian,70,6,0.7662740766484502,402.57153332622545
5,10,0.1,0.2,0.1,Gaussian,70,7,0.8415891445167358,105.53355961813959
5,10,0.1,0.2,0.1,Gaussian,70,8,-0.5295198990318074,1825.6836262766392
5,10,0.1,0.2,0.1,Gaussian,70,9,0.07065763177968754,3717.084991731182
5,10,0.1,0.2,0.1,Gaussian,70,10,0.35098615507578285,330.62376130936786
5,10,0.1,0.2,0.1,Gaussian,70,11,-0.5033784027040036,2584.0177182208404
5,10,0.1,0.2,0.1,Gaussian,70,12,-0.5402437790300159,1517.8144853602728
5,10,0.1,0.2,0.1,Gaussian,70,13,-0.3505807381770414,700.5319303421168
5,10,0.1,0.2,0.1,Gaussian,70,14,-0.3251053297598548,1853.560817551369
5,10,0.1,0.2,0.1,Gaussian,70,15,0.08461235402450054,1451.398250517036
5,10,0.1,0.2,0.1,Gaussian,70,16,0.15575328020300047,212.95681447319288
5,10,0.1,0.2,0.1,Gaussian,70,17,0.268675676929859,2549.6743069241893
5,10,0.1,0.2,0.1,Gaussian,70,18,-0.555532144684894,1086.8563968924204
5,10,0.1,0.2,0.1,Gaussian,70,19,0.4368544076426124,119.23134602459125
5,10,0.1,0.2,0.1,Gaussian,70,20,-0.3393688358565594,1205.5512983438318
5,10,0.1,0.2,0.1,Gaussian,80,1,0.3048782808073374,1364.3736488448474
5,10,0.1,0.2,0.1,Gaussian,80,2,0.633402192492077,2151.724503212122
5,10,0.1,0.2,0.1,Gaussian,80,3,-0.28250481291886764,79.66224845697543
5,10,0.1,0.2,0.1,Gaussian,80,4,0.7294804428465589,856.6603952501836
5,10,0.1,0.2,0.1,Gaussian,80,5,0.5831328607509045,2901.1211448869262
5,10,0.1,0.2,0.1,Gaussian,80,6,0.7816924509670543,370.89627579800884
5,10,0.1,0.2,0.1,Gaussian,80,7,0.8775011153810972,81.30989529092503
5,10,0.1,0.2,0.1,Gaussian,80,8,-0.5310468198695822,1838.7962963592404
5,10,0.1,0.2,0.1,Gaussian,80,9,0.06684582913627023,3770.051811358494
5,10,0.1,0.2,0.1,Gaussian,80,10,0.3748248711366445,285.3209880175042
5,10,0.1,0.2,0.1,Gaussian,80,11,-0.4998996594051239,2611.8240433643373
5,10,0.1,0.2,0.1,Gaussian,80,12,-0.5441073500187095,1521.0336656682266
5,10,0.1,0.2,0.1,Gaussian,80,13,-0.3580094207971923,665.0747791840939
5,10,0.1,0.2,0.1,Gaussian,80,14,-0.3264911985351827,1876.147669781735
5,10,0.1,0.2,0.1,Gaussian,80,15,0.0835160493190101,1460.3578757898806
5,10,0.1,0.2,0.1,Gaussian,80,16,0.17149194292867287,173.07613842552533
5,10,0.1,0.2,0.1,Gaussian,80,17,0.2604952710769558,2607.760070648554
5,10,0.1,0.2,0.1,Gaussian,80,18,-0.5629429542606099,1072.1928501978955
5,10,0.1,0.2,0.1,Gaussian,80,19,0.5028561917758937,86.7906794477103
5,10,0.1,0.2,0.1,Gaussian,80,20,-0.3440070191133574,1197.2818699394377
5,10,0.1,0.2,0.1,Gaussian,90,1,0.3072877017490667,1367.3024506886227
5,10,0.1,0.2,0.1,Gaussian,90,2,0.6259822561044404,2190.8136239582186
5,10,0.1,0.2,0.1,Gaussian,90,3,-0.38447493387503506,54.888908920397164
5,10,0.1,0.2,0.1,Gaussian,90,4,0.7347209250690594,848.5903323710868
5,10,0.1,0.2,0.1,Gaussian,90,5,0.565831829827303,2976.3921984554777
5,10,0.1,0.2,0.1,Gaussian,90,6,0.7950852220545415,346.18677342196844
5,10,0.1,0.2,0.1,Gaussian,90,7,0.9117913643323512,63.44957380018075
5,10,0.1,0.2,0.1,Gaussian,90,8,-0.5324032078607367,1846.043289095539
5,10,0.1,0.2,0.1,Gaussian,90,9,0.06328739185025616,3797.9400807768757
5,10,0.1,0.2,0.1,Gaussian,90,10,0.3960755319900635,248.66849835394243
5,10,0.1,0.2,0.1,Gaussian,90,11,-0.4929396065233612,2636.7016950639522
5,10,0.1,0.2,0.1,Gaussian,90,12,-0.5477944287074347,1521.3913416255762
5,10,0.1,0.2,0.1,Gaussian,90,13,-0.365636927087343,634.0997602054284
5,10,0.1,0.2,0.1,Gaussian,90,14,-0.32778204051120097,1891.112650800275
5,10,0.1,0.2,0.1,Gaussian,90,15,0.08254507320431549,1466.1195919443117
5,10,0.1,0.2,0.1,Gaussian,90,16,0.1862536107504698,141.44855635162324
5,10,0.1,0.2,0.1,Gaussian,90,17,0.25268508936964396,2648.4411667753793
5,10,0.1,0.2,0.1,Gaussian,90,18,-0.5761180046430704,1053.7119403538836
5,10,0.1,0.2,0.1,Gaussian,90,19,0.584261007833322,62.75786153451583
5,10,0.1,0.2,0.1,Gaussian,90,20,-0.34865685987719597,1189.1100386811725
5,10,0.1,0.2,0.1,Gaussian,100,1,0.3099935231531258,1369.1655938800902
5,10,0.1,0.2,0.1,Gaussian,100,2,0.6195760994128249,2223.6879504357557
5,10,0.1,0.2,0.1,Gaussian,100,3,-0.5461764660262332,35.39983147529816
5,10,0.1,0.2,0.1,Gaussian,100,4,0.7398093815450151,843.2773307431636
5,10,0.1,0.2,0.1,Gaussian,100,5,0.5496808987875128,3042.813363611886
5,10,0.1,0.2,0.1,Gaussian,100,6,0.8163850963806876,322.8261997706901
5,10,0.1,0.2,0.1,Gaussian,100,7,0.93935476198829,50.80817667772423
5,10,0.1,0.2,0.1,Gaussian,100,8,-0.5336280418442817,1849.859442674519
5,10,0.1,0.2,0.1,Gaussian,100,9,0.05997791888114149,3812.3013001457894
5,10,0.1,0.2,0.1,Gaussian,100,10,0.41553492770162714,218.5973031252936
5,10,0.1,0.2,0.1,Gaussian,100,11,-0.48444039213188306,2659.2504228060384
5,10,0.1,0.2,0.1,Gaussian,100,12,-0.5513203398708566,1520.2361863355607
5,10,0.1,0.2,0.1,Gaussian,100,13,-0.3848353029278212,601.286771399214
5,10,0.1,0.2,0.1,Gaussian,100,14,-0.3290282146932218,1901.04701296346
5,10,0.1,0.2,0.1,Gaussian,100,15,0.08168984682718597,1469.8209679677193
5,10,0.1,0.2,0.1,Gaussian,100,16,0.2503918924987437,110.64423424459827
5,10,0.1,0.2,0.1,Gaussian,100,17,0.2452759842692181,2677.556625011361
5,10,0.1,0.2,0.1,Gaussian,100,18,-0.5913726709439382,1035.8347100901883
5,10,0.1,0.2,0.1,Gaussian,100,19,0.6921186649281403,44.237769851871754
5,10,0.1,0.2,0.1,Gaussian,100,20,-0.3533326550366404,1181.5401583800012
5,10,0.1,0.2,0.1,Gaussian,150,1,0.32814969404936795,1368.7452658188254
5,10,0.1,0.2,0.1,Gaussian,150,2,0.5743567820458828,2386.66734856956
5,10,0.1,0.2,0.1,Gaussian,150,3,0.0,0.0
5,10,0.1,0.2,0.1,Gaussian,150,4,0.7655728486122626,837.3854716131087
5,10,0.1,0.2,0.1,Gaussian,150,5,0.4758533191861132,3304.034620135021
5,10,0.1,0.2,0.1,Gaussian,150,6,0.8924505378111827,260.44818714795656
5,10,0.1,0.2,0.1,Gaussian,150,7,1.0,21.38506424461007
5,10,0.1,0.2,0.1,Gaussian,150,8,-0.5391580989359018,1847.837246575847
5,10,0.1,0.2,0.1,Gaussian,150,9,0.046769990992798355,3812.116002188651
5,10,0.1,0.2,0.1,Gaussian,150,10,0.6650728952763763,112.49012635745018
5,10,0.1,0.2,0.1,Gaussian,150,11,-0.44411620165479015,2734.005908945517
5,10,0.1,0.2,0.1,Gaussian,150,12,-0.5675221626024729,1505.9125895084026
5,10,0.1,0.2,0.1,Gaussian,150,13,-0.4769951172192866,497.39239959094033
5,10,0.1,0.2,0.1,Gaussian,150,14,-0.33611735840641105,1911.2472999054914
5,10,0.1,0.2,0.1,Gaussian,150,15,0.0791570987955649,1468.2117034750304
5,10,0.1,0.2,0.1,Gaussian,150,16,0.7622445528561268,28.773893063876454
5,10,0.1,0.2,0.1,Gaussian,150,17,0.2147652055549421,2736.6798959940243
5,10,0.1,0.2,0.1,Gaussian,150,18,-0.6488975292059316,986.4144452892916
5,10,0.1,0.2,0.1,Gaussian,150,19,1.0,12.132280078268078
5,10,0.1,0.2,0.1,Gaussian,150,20,-0.37798817024034326,1151.344623892344
5,10,0.1,0.2,0.1,Gaussian,200,1,0.3549898265217736,1363.1733469897515
5,10,0.1,0.2,0.1,Gaussian,200,2,0.5437816985213033,2493.283511073626
5,10,0.1,0.2,0.1,Gaussian,200,3,0.0,0.0
5,10,0.1,0.2,0.1,Gaussian,200,4,0.8011160411830327,825.1094529460124
5,10,0.1,0.2,0.1,Gaussian,200,5,0.41371334110466856,3485.9401817094513
5,10,0.1,0.2,0.1,Gaussian,200,6,0.9275598907950492,236.3624512908845
5,10,0.1,0.2,0.1,Gaussian,200,7,1.0,11.904199234202048
5,10,0.1,0.2,0.1,Gaussian,200,8,-0.5448558585670504,1834.5065247662492
5,10,0.1,0.2,0.1,Gaussian,200,9,0.03879345928359897,3789.84716561437
5,10,0.1,0.2,0.1,Gaussian,200,10,0.8888467925933357,79.03565297283845
5,10,0.1,0.2,0.1,Gaussian,200,11,-0.41034139646788376,2780.4720061687913
5,10,0.1,0.2,0.1,Gaussian,200,12,-0.5822437324905132,1486.600764205367
5,10,0.1,0.2,0.1,Gaussian,200,13,-0.5923737352021531,441.61104262296254
5,10,0.1,0.2,0.1,Gaussian,200,14,-0.34583736392680703,1896.0260238805881
5,10,0.1,0.2,0.1,Gaussian,200,15,0.08059966750391086,1450.1848315937036
5,10,0.1,0.2,0.1,Gaussian,200,16,1.0,14.58074246253622
5,10,0.1,0.2,0.1,Gaussian,200,17,0.19542577625350566,2745.5257359190414
5,10,0.1,0.2,0.1,Gaussian,200,18,-0.704005559719829,945.9267429342107
5,10,0.1,0.2,0.1,Gaussian,200,19,1.0,7.784726896949303
5,10,0.1,0.2,0.1,Gaussian,200,20,-0.405483940432351,1127.8447743876711
5,10,0.1,0.2,0.1,Gaussian,250,1,0.38725077101745,1359.7424957499002
5,10,0.1,0.2,0.1,Gaussian,250,2,0.5267426963320936,2551.9738735214783
5,10,0.1,0.2,0.1,Gaussian,250,3,0.0,0.0
5,10,0.1,0.2,0.1,Gaussian,250,4,0.8129703642538912,825.1836366207222
5,10,0.1,0.2,0.1,Gaussian,250,5,0.3696733489041582,3590.871776014512
5,10,0.1,0.2,0.1,Gaussian,250,6,0.9586232130421697,214.84898696090923
5,10,0.1,0.2,0.1,Gaussian,250,7,1.0,6.882418199302116
5,10,0.1,0.2,0.1,Gaussian,250,8,-0.5481463717447967,1825.061887156525
5,10,0.1,0.2,0.1,Gaussian,250,9,0.03289448484025546,3777.8655927012082
5,10,0.1,0.2,0.1,Gaussian,250,10,0.9734639613284036,75.4401919577753
5,10,0.1,0.2,0.1,Gaussian,250,11,-0.38237874421918633,2819.391920814407
5,10,0.1,0.2,0.1,Gaussian,250,12,-0.602524425227956,1458.3405600506253
